xml:id	Lemma	Lemma_bereinigt	Wortart	Level	Definition	Konzept	Label	Cosine_Score	Pred_Label
PK01135	Katzen-jammer	Katzenjammer	Substantiv	1a	unangenehme Nachwehen eines Rausches	Trinken	0	-0.0077	0.0000
PK01435	Keller-balken	Kellerbalken	Substantiv	-	Kellnerin	Trinken	0	0.0151	0.0000
PK01462	Keller-mensch	Kellermensch	Substantiv	-	Kellnerin	Trinken	0	0.0151	0.0000
PK01493	Kellner, Kellnerin, Kellerin	Kellner, Kellnerin, Kellerin	Substantiv	-	Kellner, Kellnerin, Kellerin	Trinken	0	-0.0260	0.0000
PK01495	Kellner-frack	Kellnerfrack	Substantiv	2	Kellner	Trinken	0	0.0034	0.0000
PK01496	Kellner-mädel	Kellnermädel	Substantiv	-	Kellnerin	Trinken	0	0.0151	0.0000
PK02301	Kiste	Kiste	Substantiv	2b'g	Rausch	Trinken	0	0.0173	0.0000
PK03012	Knall-wirtschaft	Knallwirtschaft	Substantiv	-	verrufene Gastwirtschaft	Trinken	0	-0.0079	0.0000
PK03538	Kober	Kober	Substantiv	-	Wirt	Trinken	0	0.0349	0.0000
PK04261	Kost-haus	Kosthaus	Substantiv	-	Haus, in dem man beköstigt wird	Trinken	0	-0.0248	0.0000
PK04361	Kräch, Kräche, Krächen	Kräch, Kräche, Krächen	Substantiv	2	leichter Rausch	Trinken	0	0.0010	0.0000
PK04922	Kreuz-wirt	Kreuzwirt	Substantiv	-	"Wirt einer Gastwirtschaft ""Zum Kreuz"" (an einer Straßenkreuzung)"	Trinken	0	-0.0269	0.0000
PK05237	krotten-voll	krottenvoll	Adjektiv	-	völlig betrunken	Trinken	0	-0.0129	0.0000
PK05666	Kuh-schluck, Küh-	Kuhschluck, Kühschluck	Substantiv	-	sehr großer Schluck	Trinken	0	0.0065	0.0000
PL00075	Lack	Lack	Substantiv	1.3	Rausch	Trinken	0	0.0173	0.0000
PL00077	lack	lack	Adjektiv	1	abgestanden, schal, lau (von Getränken)	Trinken	0	-0.0142	0.0000
PL00335	Land-lord	Landlord	Substantiv	-	Wirt	Trinken	0	0.0349	0.0000
PL00528	Läpperer	Läpperer	Substantiv	-	(heimlicher) Trinker, Säufer	Trinken	0	-0.0143	0.0000
PL01276	Leib-wirtschaft	Leibwirtschaft	Substantiv	-	Stammlokal	Trinken	0	0.0042	0.0000
PL01544	Leiter	Leiter	Substantiv	1.2b	Zeche	Trinken	0	0.0258	0.0000
PL01729	leuchten	leuchten	Verb	1c'b	von der Trinkernase	Trinken	0	0.0309	0.0000
PL01949	Linde	Linde	Substantiv	2	Name von Gasthäusern	Trinken	0	-0.0002	0.0000
PL02185	Lokal	Lokal	Substantiv	2	Gastwirtschaft, Herberge	Trinken	0	-0.0102	0.0000
PL02375	Luck	Luck	Substantiv	-	Spelunke	Trinken	0	0.9574	1.0000
PL02572	Lumpen-wirtschaft	Lumpenwirtschaft	Substantiv	1	schlechtes Gasthaus	Trinken	0	0.0111	0.0000
PL02648	Lust, Lusten	Lust, Lusten	Substantiv	2	Gartenwirtschaft	Trinken	0	0.0125	0.0000
PM02544	mole	mole	Adjektiv	-	betrunken	Trinken	0	0.0049	0.0000
PM02771	Mords-affe	Mordsaffe	Substantiv	-	schwerer Rausch	Trinken	0	0.0015	0.0000
PM02812	Mords-rausch	Mordsrausch	Substantiv	-	großer Rausch	Trinken	0	0.0044	0.0000
PN00257	Nacht-licht	Nachtlicht	Substantiv	2b'a	wer bis in die späte Nacht im Wirtshaus sitzt	Trinken	0	-0.0268	0.0000
PN00816	Neben-zimmer	Nebenzimmer	Substantiv	-	Gaststättennebenraum für Gesellschaften an Kirchweih, Festen; Herrenzimmer	Trinken	0	-0.0291	0.0000
PO00250	Ochse	Ochse	Substantiv	3a	"Name von Gasthäusern ""Zum Ochsen"""	Trinken	0	-0.0177	0.0000
PQ00129	Quartal-säufer, -süffer	Quartalsäufer, Quartalsüffer	Substantiv	-	wer sich in periodischen Abständen betrinkt	Trinken	0	-0.0239	0.0000
PR00440	Rasier-schaum	Rasierschaum	Substantiv	-	Sahne auf dem Kaffee	Trinken	0	0.3313	0.0000
PR00942	regalieren	regalieren	Verb	1	bewirten, freihalten	Trinken	0	0.0099	0.0000
PR01163	Reif	Reif	Substantiv		ausgehängter Faßreifen als Wirtshauszeichen	Trinken	0	-0.0127	0.0000
PR01472	Restaurant	Restaurant	Substantiv	-	Restaurant	Trinken	0	0.0506	0.0000
PR02123	Römer	Römer	Substantiv	2b	grünes Weinglas	Trinken	0	0.0119	0.0000
PS00044	Säbel, Sabel	Säbel, Sabel	Substantiv	4	Rausch	Trinken	0	0.0173	0.0000
PS00123	Säckert	Säckert	Substantiv	2	Rausch	Trinken	0	0.0173	0.0000
PS00157	Sack-süffer	Sacksüffer	Substantiv	-	kleines flaches Schnapsfläschchen für die Tasche	Trinken	0	0.0185	0.0000
PS00652	Sares	Sares	Substantiv		Rausch	Trinken	0	0.0173	0.0000
PS00721	Satz	Satz	Substantiv	2b	Bodensatz in Getränken, bes. Kaffee	Trinken	0	-0.0029	0.0000
PS00892	Sauf-bruder	Saufbruder	Substantiv	-	Säufer	Trinken	0	0.0205	0.0000
PS00910	Säufer-wahnsinn	Säuferwahnsinn	Substantiv	-	Geistesschwäche, Unzurechenbarkeit infolge Trunkenheit, Delirium	Trinken	0	-0.0207	0.0000
PS00915	Sauf-gesellschaft	Saufgesellschaft	Substantiv	-	(häufig) zechende, dem Alkohol ergebene Gesellschaft (auch Schimpfw)	Trinken	0	0.9031	1.0000
PS00916	Sauf-gichtern	Saufgichtern	Substantiv	x	Delirium	Trinken	0	-0.0071	0.0000
PS00923	Sauf-kompanie	Saufkompanie	Substantiv	-	(häufig) zechende, dem Alkohol ergebene Gesellschaft (auch Schimpfw)	Trinken	0	0.9031	1.0000
PS00924	Sauf-kopf	Saufkopf	Substantiv	-	wer gern Alkohol trinkt	Trinken	0	-0.0066	0.0000
PS00930	Sauf-lottel	Sauflottel	Substantiv	x	Säufer	Trinken	0	0.0205	0.0000
PS00931	Sauf-nase	Saufnase	Substantiv	2	Säufer, Trunkenbold	Trinken	0	-0.0163	0.0000
PS00934	Sauf-partie	Saufpartie	Substantiv	-	Zechgelage	Trinken	0	-0.0166	0.0000
PS00942	Sauf-schulden	Saufschulden	Substantiv	-	Schulden infolge übermäßigen Saufens	Trinken	0	0.0030	0.0000
PS00943	Sauf-teufel	Saufteufel	Substantiv	-	Personifizierung des Alkoholismus	Trinken	0	-0.0021	0.0000
PS01122	Sau-rausch	Saurausch	Substantiv	-	großer Rausch	Trinken	0	0.0044	0.0000
PS01697	Schank-haus	Schankhaus	Substantiv		Gastwirtschaft	Trinken	0	0.0134	0.0000
PS01702	Schank-tisch	Schanktisch	Substantiv	-	Tisch in der Gastwirtschaft, an dem ausgeschenkt wird	Trinken	0	-0.0152	0.0000
PS02118	Schenke	Schenke	Substantiv	1a	Schankwirtschaft	Trinken	0	0.0005	0.0000
PS02122	schenken	schenken	Verb	3	Getränke ausschenken	Trinken	0	0.0218	0.0000
PS02126	Schenk-kellner	Schenkkellner	Substantiv	-	Kellner, der ausschenkt	Trinken	0	-0.0203	0.0000
PS02127	Schenk-Mädchen	SchenkMädchen	Substantiv	-	Aushelferin in Gaststätten zur Kirchweihzeit	Trinken	0	-0.0260	0.0000
PS02429	Schikores	Schikores	Substantiv	-	Trunkenheit, Rausch	Trinken	0	-0.0182	0.0000
PS02430	schikorum	schikorum	Adjektiv	-	betrunken	Trinken	0	0.0049	0.0000
PS02441	Schild-wirt	Schildwirt	Substantiv	-	zum Dauerausschank gekaufter Weine berechtigter Wirt	Trinken	0	-0.0252	0.0000
PS02791	Schlag-seite	Schlagseite	Substantiv	-	wie schd»Schlag-seite	Trinken	0	-0.0235	0.0000
PS03518	Schluck	Schluck	Substantiv	1	Menge, die auf einmal geschluckt wird; der einmalige Schluckvorgang	Trinken	0	0.0163	0.0000
PS03532	schluck-weise	schluckweise	Adverb	-	schluckweise	Trinken	0	0.0028	0.0000
PS04244	Schnaps-ausschank	Schnapsausschank	Substantiv	-	Schankrecht für Spirituosen im Gasthaus	Trinken	0	-0.0126	0.0000
PS04250	Schnaps-bude	Schnapsbude	Substantiv	-	anspruchsloses, vorwiegend zum Trinken besuchtes Gasthaus	Trinken	0	0.1738	0.0000
PS04256	Schnapser	Schnapser	Substantiv	1	wer gerne und oft Schnaps trinkt	Trinken	0	-0.0180	0.0000
PS04276	Schnaps-kneipe	Schnapskneipe	Substantiv	-	Gasthaus, das vorwiegend zum Zweck des Trinkens besucht wird	Trinken	0	0.1094	0.0000
PS04279	Schnaps-kram	Schnapskram	Substantiv	-	Schnapsausschank	Trinken	0	-0.0054	0.0000
PS04286	Schnaps-rausch	Schnapsrausch	Substantiv	-	durch Genuß von zuviel Schnaps eintretende Bewußtseinsverwirrung	Trinken	0	-0.0119	0.0000
PS04288	Schnaps-saufen	Schnapssaufen	Substantiv	-	übermäßiger Genuß von Schnaps	Trinken	0	0.0061	0.0000
PS04290	Schnaps-teufel	Schnapsteufel	Substantiv	-	Personifizierung des Alkoholismus	Trinken	0	-0.0021	0.0000
PS05070	Schoppen-schlücker	Schoppenschlücker	Substantiv	-	wer gerne einen Schoppen trinkt, Säufer	Trinken	0	-0.0255	0.0000
PS05075	Schöppler	Schöppler	Substantiv	-	Trinker	Trinken	0	0.0025	0.0000
PS05208	schräg, schrägs	schräg, schrägs	Adjektiv	2	betrunken	Trinken	0	0.0049	0.0000
PS05507	schucker	schucker	Substantiv	1	betrunken	Trinken	0	0.0049	0.0000
PS06081	Schwan	Schwan	Substantiv	2	Name von Gasthäusern	Trinken	0	-0.0002	0.0000
PS06109	schwanken	schwanken	Verb	1b	sich schwankend fortbewegen, taumelnd gehen (bes. von Betrunkenen)	Trinken	0	-0.0050	0.0000
PS06285	Schwätz-wasser	Schwätzwasser	Substantiv	-	Schwätzwasser haben = betrunken, angetrunken sein	Trinken	0	-0.0140	0.0000
PS06297	Schwede	Schwede	Substantiv	2	Rausch	Trinken	0	0.0173	0.0000
PS07297	servieren	servieren	Verb	1	Essen, Getränke auftragen, auftischen	Trinken	0	0.0033	0.0000
PS07298	Servier-frau, -fräulein	Servierfrau, Servierfräulein	Substantiv	-	Kellnerin, Bedienung im Gasthaus	Trinken	0	-0.0176	0.0000
PS07301	Servier-spritze	Servierspritze	Substantiv	-	Kellnerin, Bedienung im Gasthaus	Trinken	0	-0.0176	0.0000
PS08616	Speise-karte	Speisekarte	Substantiv	-	Speisekarte	Trinken	0	0.0029	0.0000
PS08618	Speise-kellner	Speisekellner	Substantiv	-	Kellner, der Speisen aufträgt	Trinken	0	-0.0240	0.0000
PS08672	Spelunke	Spelunke	Substantiv	1	anspruchsloses, verkommenes, übelbeleumundetes Gasthaus	Trinken	0	-0.0163	0.0000
PS09424	Spritzer	Spritzer	Substantiv	3	leichterer Rausch durch Alkohol	Trinken	0	-0.0227	0.0000
PS09923	Stamm-tisch	Stammtisch	Substantiv	2	regelmäßige Wirtshausbesuche von Stammgästen	Trinken	0	-0.0150	0.0000
PS09927	Stamm-wirtschaft	Stammwirtschaft	Substantiv	-	die Wirtschaft, in die man regelmäßig zu gehen pflegt	Trinken	0	-0.0065	0.0000
PS09970	Ständer	Ständer	Substantiv	5b	Säufer, Trunkenbold	Trinken	0	-0.0163	0.0000
PS10172	Stecher	Stecher	Substantiv	1d	der Stechheber, mit dem man Weinproben zieht	Trinken	0	-0.0141	0.0000
PS10177	stechgranaten-voll	stechgranatenvoll	Adjektiv	-	volltrunken, besoffen	Trinken	0	-0.0103	0.0000
PS10310	steif-voll	steifvoll	Adjektiv	-	stark betrunken	Trinken	0	-0.0086	0.0000
PS10311	steifvoll-gesoffen	steifvollgesoffen	Adjektiv	-	stark betrunken	Trinken	0	-0.0086	0.0000
PS10643	Stern, Sternen	Stern, Sternen	Substantiv	6b	Gasthausnamen	Trinken	0	0.0207	0.0000
PS10672	sterngranatenhagel-voll	sterngranatenhagelvoll	Adjektiv	-	stark betrunken	Trinken	0	-0.0086	0.0000
PS10675	sterngranaten-voll	sterngranatenvoll	Adjektiv	-	stark betrunken	Trinken	0	-0.0086	0.0000
PS10810	Stieben-süffer, Stieber-	Stiebensüffer, Stiebersüffer	Substantiv	-	Quartalssäufer	Trinken	0	0.0158	0.0000
PS10811	Stieber	Stieber	Substantiv	3b'a	Rausch durch Alkohol, bes. vom Quartalsrausch	Trinken	0	0.0005	0.0000
PS10811	Stieber	Stieber	Substantiv	3b'b	betrunkener Mensch	Trinken	0	-0.0077	0.0000
PS10820	Stiefel	Stiefel	Substantiv	1.2c	Wirtshausname	Trinken	0	0.0078	0.0000
PS10956	Stink-bude	Stinkbude	Substantiv	-	ein schlechtes Gasthaus	Trinken	0	0.0093	0.0000
PS11339	Stoß	Stoß	Substantiv	9	ein kleiner Rausch	Trinken	0	0.0005	0.0000
PS11418	strack	strack	Adjektiv	1d	betrunken	Trinken	0	0.0049	0.0000
PS11432	strack-voll	strackvoll	Adjektiv	-	schwer betrunken	Trinken	0	-0.0120	0.0000
PS11616	Strauß	Strauß	Substantiv	2.1k	Strauß als Zeichen des Ausschanks an Straußwirtschaften	Trinken	0	-0.0187	0.0000
PS11631	Strauß-wirt	Straußwirt	Substantiv	-	Wirt einer Straußwirtschaft	Trinken	0	0.0049	0.0000
PS12341	Sturm, Sturmen	Sturm, Sturmen	Substantiv	2b	Alkoholrausch	Trinken	0	0.0064	0.0000
PS12346	Stürmer	Stürmer	Substantiv	2	Rausch durch Alkohol	Trinken	0	-0.0168	0.0000
PS12382	Stürzen-becher	Stürzenbecher	Substantiv		ein Trinker	Trinken	0	0.0129	0.0000
PS12385	Stürzer	Stürzer	Substantiv	-	ein herumtorkelnder Betrunkener	Trinken	0	-0.0081	0.0000
PS12525	Süffer	Süffer	Substantiv	1	Säufer, Alkoholiker	Trinken	0	-0.0102	0.0000
PS12528	süffig	süffig	Adjektiv	2	dem Alkohol zusprechend	Trinken	0	0.0352	0.0000
PS12530	Suff-kuh	Suffkuh	Substantiv	-	Säufer, Trunkenbold	Trinken	0	-0.0163	0.0000
PS12534	Suff-nase	Suffnase	Substantiv	-	Säufer, Trunkenbold	Trinken	0	-0.0163	0.0000
PS12535	Suff-sack	Suffsack	Substantiv	-	Säufer, Trunkenbold	Trinken	0	-0.0163	0.0000
PU00214	Über-sitz	Übersitz	Substantiv	-	das Sitzen im Wirtshaus nach der Sperrstunde	Trinken	0	-0.0006	0.0000
PU01193	Uspes	Uspes	Substantiv	-	Wirt	Trinken	0	0.0349	0.0000
PW00997	Wasser-hünkel	Wasserhünkel	Substantiv	3b	wer keinen Alkohol trinkt, Abstinenzler	Trinken	0	-0.0304	0.0000
PW01125	Wasser-süffer	Wassersüffer	Substantiv	1	wer keine alkoholischen Getränke trinkt, Abstinenzler	Trinken	0	-0.0319	0.0000
PW01706	Wein-essig	Weinessig	Substantiv	-	aus Wein hergestellter Essig	Trinken	0	0.0250	0.0000
PW01707	Wein-fahnen, Wein-fahne	Weinfahnen, Weinfahne	Substantiv	-	Atemgeruch nach Weingenuß	Trinken	0	-0.0021	0.0000
PW01736	Wein-haus	Weinhaus	Substantiv	-	Weinwirtschaft	Trinken	0	0.0126	0.0000
PW01748	Wein-knorzen	Weinknorzen	Substantiv	-	ein Weinkenner	Trinken	0	-0.0016	0.0000
PW01789	Wein-schenke	Weinschenke	Substantiv	-	Gastwirtschaft mit Weinausschank	Trinken	0	-0.0167	0.0000
PW01790	wein-schenken	weinschenken	Verb		Wein ausschenken	Trinken	0	0.0254	0.0000
PW01799	wein-selig	weinselig	Adjektiv	-	betrunken	Trinken	0	0.0049	0.0000
PW01811	Wein-stube	Weinstube	Substantiv	-	einfache Weingaststätte	Trinken	0	-0.0033	0.0000
PW01828	Wein-zapf	Weinzapf	Substantiv		Weintrinker, Zechbruder	Trinken	0	-0.0198	0.0000
PW02789	Wind	Wind	Substantiv	1.4	Alkoholrausch	Trinken	0	0.0064	0.0000
PW03183	Wirt	Wirt	Substantiv	1	wer ein Gasthaus mit Ausschank betreibt	Trinken	0	-0.0230	0.0000
PW03187	Wirtin	Wirtin	Substantiv	1	Wirtsfrau, Ehefrau des Gastwirtes	Trinken	0	-0.0219	0.0000
PW03190	wirtschaften	wirtschaften	Verb	4	eine Gastwirtschaft betreiben	Trinken	0	0.0192	0.0000
PW03195	Wirts-haus	Wirtshaus	Substantiv	-	Gastwirtschaft, Gaststätte	Trinken	0	-0.0063	0.0000
PW03202	Wirtshaus-geherei	Wirtshausgeherei	Substantiv	-	häufiger Besuch im Gasthaus	Trinken	0	0.0094	0.0000
PW03204	Wirtshaus-hocker	Wirtshaushocker	Substantiv	-	wer oft ins Gasthaus geht	Trinken	0	-0.0181	0.0000
PW03206	Wirtshaus-läufer	Wirtshausläufer	Substantiv	-	wer oft ins Gasthaus geht	Trinken	0	-0.0181	0.0000
PW03208	Wirtshaus-schild	Wirtshausschild	Substantiv	-	Schild am Wirtshaus, oft mit symbolischer Darstellung des Namens	Trinken	0	-0.0150	0.0000
PW03212	Wirts-lokal	Wirtslokal	Substantiv	-	Wirtschaft	Trinken	0	0.0319	0.0000
PW03213	Wirts-Mädchen	WirtsMädchen	Substantiv	-	Gastwirtstochter, oft gleichzeitig Kellnerin	Trinken	0	-0.0197	0.0000
PW03218	Wirts-tochter	Wirtstochter	Substantiv	-	Gastwirtstochter, oft gleichzeitig Kellnerin	Trinken	0	-0.0197	0.0000
PW03219	Wirts-zimmer	Wirtszimmer	Substantiv	-	Wirtsstube	Trinken	0	0.0167	0.0000
PZ00168	Zapf-hahn	Zapfhahn	Substantiv	-	Hahn am Faß, am Schanktresen	Trinken	0	-0.0042	0.0000
PZ00170	Zäpfler	Zäpfler	Substantiv	1a	Schankwirt, der das Wirtslokal nur gepachtet hat	Trinken	0	-0.0336	0.0000
PZ00197	zart, zärt	zart, zärt	Adjektiv	1b	angenehm zu trinken, süffig	Trinken	0	-0.0017	0.0000
LA00262	Angläs	Angläs	Substantiv	1.	weiße Wein-Flasche, drei Viertel Liter enthaltend	Trinken	0	-0.0145	0.0000
LB00146	Pans-bruder	Pansbruder	Substantiv		einer, der nur für seinen Bauch sorgt, der immer essen u. trinken möchte	Trinken	0	0.0110	0.0000
LB00394	be-duselt	beduselt	Adjektiv		angetrunken	Trinken	0	0.0069	0.0000
LB01550	prowieren	prowieren	Verb	1.	probieren, kosten, versuchen	Trinken	0	0.0105	0.0000
LB01764	Buschong	Buschong	Substantiv		Korkstöpsel, Propfen	Trinken	0	-0.0113	0.0000
LD00053	däfen	däfen	Verb	2.	Wein mit Wasser durchsetzen	Trinken	0	0.0224	0.0000
LD00093	Damp	Damp	Substantiv	3.	Rausch, Betäubung durch geistige Getränke	Trinken	0	-0.0381	0.0000
LD00098	Dämpert	Dämpert	Substantiv	1.	starker Raucher	Trinken	0	0.0034	0.0000
LD00361	Tibi	Tibi	Substantiv		Rausch	Trinken	0	0.0173	0.0000
LD00678	Traht	Traht	Substantiv	5.	Rausch	Trinken	0	0.0173	0.0000
LD00710	Trappert	Trappert	Substantiv		Rausch	Trinken	0	0.0173	0.0000
LD00928	dronken	dronken	Adjektiv	1.	betrunken	Trinken	0	0.0049	0.0000
LE00259	er-dischteren	erdischteren	Verb		verdursten	Trinken	0	0.0309	0.0000
LF00703	ver-suchen	versuchen	Verb		versuchen, kosten	Trinken	0	-0.0058	0.0000
LF00823	Viertel	Viertel	Substantiv	1.	der 4. Teil eines Maßes	Trinken	0	0.0893	0.0000
LG00621	ge-schwatt	geschwatt	Adjektiv		betrunken	Trinken	0	0.0049	0.0000
LH00236	Här-geld	Härgeld	Substantiv		Handgeld, Trinkgeld	Trinken	0	-0.0171	0.0000
LH00240	Harrijen	Harrijen	Substantiv		Handgeld, Draufgeld, Trinkgeld	Trinken	0	-0.0277	0.0000
LH00573	Hib	Hib	Substantiv		Räuschchen	Trinken	0	-0.0014	0.0000
LI00092	in-schenken	inschenken	Verb		einschenken	Trinken	0	0.0232	0.0000
LI00095	in-schlagen	inschlagen	Verb		Obst, bes. Zwetschen in ein Faß füllen, um Schnaps herzustellen	Trinken	0	0.0630	0.0000
LK00032	Kaffeehôr	Kaffeehôr	Substantiv		(eigentl. Kaffeehorn) Kaffeeschwester	Trinken	0	-0.0158	0.0000
LK00034 	Kaffeesatz 	Kaffeesatz	Substantiv		Kaffeesatz	Trinken	0	0.0179	0.0000
LK00569	Kischt	Kischt	Substantiv	2.	Rausch	Trinken	0	0.0173	0.0000
LK00974	Konkel	Konkel	Substantiv	2.	Säuferin	Trinken	0	0.0153	0.0000
LK01030 	Koschthaus 	Koschthaus	Substantiv		Haus, in dem man beköstigt wird	Trinken	0	-0.0248	0.0000
LK01048	Kotzpenning	Kotzpenning	Substantiv		Gottespfennig, Trinkgeld, Almosen	Trinken	0	-0.0164	0.0000
LL00147	Läppsert	Läppsert	Substantiv		Mensch, der im Essen u. Trinken nicht recht zugreift	Trinken	0	0.4389	0.0000
LM00556	Molken	Molken	Substantiv		Käsewasser in der Dickmilch	Trinken	0	0.9491	1.0000
LW00164	Wässich	Wässich	Substantiv		Molke, wässeriger Teil der Milch	Trinken	0	0.0261	0.0000
LR00242	regalieren	regalieren	Verb	2.	sich durch Speise u. Trank laben	Trinken	0	0.0519	0.0000
LR00400	Ribott	Ribott	Substantiv		Rausch, Saufgelage	Trinken	0	-0.0242	0.0000
LS00775	Schluck I	Schluck	Substantiv	1.	Schluck, Zug	Trinken	0	0.0120	0.0000
LS00787	Schlupp I	Schlupp	Substantiv	1.	Schluck, Zug, Mundvoll	Trinken	0	-0.0118	0.0000
LS00912	Schapskessel	Schapskessel	Substantiv	b)	Schnapsnase	Trinken	0	0.0020	0.0000
LS00916	Schapslischt	Schapslischt	Substantiv		Trinkerliste	Trinken	0	0.0009	0.0000
LS00917 	Schapsnas 	Schapsnas	Substantiv		Schnapstrinker	Trinken	0	-0.0049	0.0000
LS01117	schores	schores	Substantiv		betrunken	Trinken	0	0.0049	0.0000
LS01349	schwenken	schwenken	Verb	3.	jemanden durch Spendung geistiger Getränke zu gewinnen suchen	Trinken	0	0.0044	0.0000
LS01415	Seidel	Seidel	Substantiv		u. n. Getränk- u. Flüssigkeitsmaß, die Halbe	Trinken	0	-0.0116	0.0000
LS02065	sterrevoll	sterrevoll	Adjektiv		ganz betrunken	Trinken	0	-0.0042	0.0000
LS02144	Stiwer	Stiwer	Substantiv		Räuschchen	Trinken	0	-0.0014	0.0000
LS02220	strack	strack	Adjektiv	4.	sinnlos betrunken	Trinken	0	-0.0187	0.0000
LS02447	Suff-lappe	Sufflappe	Substantiv		Trinker, Säufer	Trinken	0	-0.0080	0.0000
LS02449	Suffer	Suffer	Substantiv		Säufer, Trunkenbold	Trinken	0	-0.0163	0.0000
LW00410 	Winessich 	Winessich	Substantiv		Weinessig	Trinken	0	0.0083	0.0000
LW00413	Wingart	Wingart	Substantiv		Steueraufseher für Getränke, Steuerbote	Trinken	0	-0.0261	0.0000
LW00467	Wirtslitt	Wirtslitt	Substantiv		Wirte	Trinken	0	0.0120	0.0000
LW00478	Wisch	Wisch	Substantiv	4.	Wirtshausschild, Bier- oder Weinzeichen	Trinken	0	-0.0179	0.0000
LZ00126	Zieh-stang	Ziehstang	Substantiv		dehnbare Zuckerstange	Trinken	0	-0.0129	0.0000
LZ00202	Zuck	Zuck	Substantiv		Zug, Ziehleistung, Zug beim Trinken	Trinken	0	0.7484	1.0000
EA01244	Ürten	Ürten	Substantiv	1.	Zeche, gemeinsamer Schmaus in einem Gasthaus	Trinken	0	-0.0208	0.0000
EF00832	Fass	Fass	Substantiv	1.	Fass, hölzernes Gefäss, das meist zur Aufnahme von Flüssigkeiten, bes. von Wein, bestimmt ist	Trinken	0	0.0136	0.0000
EG00861	Sufgurgel	Sufgurgel	Substantiv	1.	Säufer	Trinken	0	0.0205	0.0000
EG00861	Sufgurgel	Sufgurgel	Substantiv	2.	hervorstehender Kehlkopf, was vom Trinken kommen soll	Trinken	0	0.3068	0.0000
EG00945	Gas	Gas	Substantiv	3.	Rausch	Trinken	0	0.0173	0.0000
EG01144	Gutter(e)	Guttere, Gutter	Substantiv	1.	Flasche, meist mit grossem Bauch, engem Halse und Giessschnabel, oft mit Stroh umflochten, Korbflasche; aus Glas oder Steingut; dient zum Aufbewahren von Kirsch- oder Pflaumenwasser, Schnaps, Wein, Essig, Petroleum; seltener auch eine kleine Flasche	Trinken	0	-0.0037	0.0000
EG01144	Gutter(e)	Guttere, Gutter	Substantiv	2.	trunksüchtiges, altes Weib	Trinken	0	-0.0093	0.0000
EG01382	Glas	Glas	Substantiv	3.	Flasche	Trinken	0	0.0019	0.0000
EG01697	grinen	grinen	Verb	3.	Saft ausfliessen lassen von geschnittenen Reben	Trinken	0	0.0134	0.0000
EH00171	Huch	Huch	Substantiv	3.	Spottname für Personen beiderlei Geschlechts, die viel geistige Getränke zu sich nehmen	Trinken	0	0.0882	0.0000
EH00214	Hudel	Hudel	Substantiv	3.	liederliche, bes. in der Kleidung nachlässige Person; Lump, Säufer, wilder, ungestümer Mensch, schlechter Arbeiter, der alles nur obenhin macht	Trinken	0	-0.0148	0.0000
EH00857	Hahn(e)	Hahne, Hahn	Substantiv	3.	Wirtshaus zum Hahn	Trinken	0	0.0016	0.0000
EH01228	hops	hops	Adjektiv	3.	ist angetrunken	Trinken	0	0.0154	0.0000
EH01237	Hüps	Hüps	Substantiv		Rausch	Trinken	0	0.0173	0.0000
EH01413	Schrëpfhörnle, Schrëpfhörnel	Schrëpfhörnle, Schrëpfhörnel	Substantiv	2.	kleines Bierglas	Trinken	0	0.0188	0.0000
EH01490	Hirz	Hirz	Substantiv	4.	Rausch	Trinken	0	0.0173	0.0000
EH01600	Wirtshus	Wirtshus	Substantiv		Wirtschaft, Gastwirtschaft	Trinken	0	-0.0033	0.0000
EJ00209	jästig, jastig	jästig, jastig	Adjektiv	1.	in Gärung begriffen, brausend (Wein)	Trinken	0	-0.0076	0.0000
EK00069	Kachel(e)	Kachele, Kachel	Substantiv	2.	irdenes Gefäss, Topf, mit rundem Boden und senkrechten Wänden, bes. zum Aufbewahren von Milch; Schüssel, grosse Kaffeetasse; Nachtgeschirr; Isolator der Telegraphenstange	Trinken	0	-0.0099	0.0000
EK00182	Kaffee, Kaffi	Kaffee, Kaffi	Substantiv	2.	Kaffeehaus	Trinken	0	0.0195	0.0000
EK00193	Käfer	Käfer	Substantiv	2.	leichter Rausch	Trinken	0	0.0010	0.0000
EK00380	verkalchen	verkalchen	Verb	2.	(den Kaffee) überzuckern	Trinken	0	0.0109	0.0000
EK00577	Kanon(e)	Kanone, Kanon	Substantiv	3.	Rausch	Trinken	0	0.0173	0.0000
EK01340	Kittel	Kittel	Substantiv	2.	Rausch	Trinken	0	0.0173	0.0000
EK01714	klutteren	klutteren	Verb	1.	plätschern, in Flüssigkeiten Blasen und gurgelnde Töne hervorbringen, z. B. beim Sieden, beim Sprudeln einer Quelle, beim Einschenken aus einer Flasche, beim Waschen, bes. beim Spielen im Wasser	Trinken	0	-0.0149	0.0000
EK02087	Krueg	Krueg	Substantiv	2.	Trunkenbold, Säufer	Trinken	0	-0.0124	0.0000
EK02120	Krall(e)	Kralle, Krall	Substantiv	2.	Luftbläschen auf Wein od. Branntwein	Trinken	0	0.0421	0.0000
EK02580	Kritzer	Kritzer	Substantiv	4.	kleiner Rausch	Trinken	0	0.0028	0.0000
EL00344	Lading	Lading	Substantiv	3.	Rausch	Trinken	0	0.0173	0.0000
EL00532	Durchluft	Durchluft	Substantiv	1.	Wirtshaus	Trinken	0	0.0120	0.0000
