xml:id	Lemma	Wortart	Definition	Konzept	Konzept_gemappt	Antwort_Modell	Quote	Falsche Zusätzliche	ExaktGleich	Konzeptgruppe
PZ00201	Zassel	Substantiv	Wirt	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PZ00215	Zassel-wirt	Substantiv	Straußwirt, Wirt einer bescheidenen Schenke	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PZ00216	Zassel-wirtschaft	Substantiv	bescheidene, wenig attraktive Wirtschaft	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PZ00279	Zech-bruder	Substantiv	wer gerne im Gasthaus sitzt und trinkt	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
PZ00282	Zecher	Substantiv	Trinker	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
PZ00286	Zech-genosse	Substantiv	wer gerne im Gasthaus sitzt und trinkt	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
PZ00287	Zech-kollege	Substantiv	wer gerne im Gasthaus sitzt und trinkt	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
PZ00288	Zech-kumpan	Substantiv	wer gerne im Gasthaus sitzt und trinkt	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
PZ00961	Zopf	Substantiv	Alkoholrausch	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
PYYY	Thermos-geld	Substantiv	Betrag für das Öffnen selbst mitgebrachter Flaschen im Gasthaus	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
LA00262	Angläs	Substantiv	weiße Wein-Flasche, drei Viertel Liter enthaltend	kein_Trinken	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	0/1	1	False	kein_Trinken
LA00303	an-setzen	Verb	anstellen; Brombeeren, Mirabellen, Chinawurzel usw. in Alkohol einweichen, um ein besonders hygienisches Likör herzustellen	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
LB00146	Pans-bruder	Substantiv	einer, der nur für seinen Bauch sorgt, der immer essen u. trinken möchte	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
LB00394	be-duselt	Adjektiv	angetrunken	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
LB00527	be-newelt	Adjektiv	leicht betrunken, benebelt	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
LB00615	be-sawelt	Adjektiv	betrunken	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
LB00829	Kaffis-binz	Substantiv	Kaffeekanne	kein_Trinken	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	0/1	1	False	kein_Trinken
LB00894	Bitsch I	Substantiv	Rausch	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
LB01409	Bremm	Substantiv	Landgut u. Wirtshaus bei Forbach	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
LB01550	prowieren	Verb	probieren, kosten, versuchen	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
LB01611	brutlich	Adjektiv	abgebrüht (vom mehrfach aufgekochten Kaffee)	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
LB01764	Buschong	Substantiv	Korkstöpsel, Propfen	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
LD00053	däfen	Verb	Wein mit Wasser durchsetzen	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
LD00093	Damp	Substantiv	Rausch, Betäubung durch geistige Getränke	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
LD00098	Dämpert	Substantiv	starker Raucher	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
LD00111	Danne-strauss	Substantiv	Tannenzweig als Aushängeschild eines Wirtshauses	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
LD00361	Tibi	Substantiv	Rausch	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
LD00678	Traht	Substantiv	Rausch	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
LD00698	Drank-fâs	Substantiv	Obstweinfaß	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
LD00700	tränken	Verb	fast allg. das Vieh auf die Tränke führen, ihm zu trinken geben	kein_Trinken	Trinken	Trinken	0/1	1	False	kein_Trinken
LD00710	Trappert	Substantiv	Rausch	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
LD00928	dronken	Adjektiv	betrunken	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
LD01174	Dusel	Substantiv	Rausch	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
LE00259	er-dischteren	Verb	verdursten	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
LF00327	ver-durschten	Verb	verdursten	kein_Trinken	Durst	Durst	0/1	1	False	kein_Trinken
LF00426	ver-juppen	Verb	sich vertun, von etwas zuviel essen od. trinken	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
LF00703	ver-suchen	Verb	versuchen, kosten	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
LF00706	ver-suffen	Verb	durch Trinken verprassen	kein_Trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	0/1	1	False	kein_Trinken
LF00823	Viertel	Substantiv	der 4. Teil eines Maßes	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
LF01050	Flesch	Substantiv	Flasche, Feldflasche	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
LF01121	voll	Adjektiv	betrunken	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
LF01125	Vollchit	Substantiv	Betrunkenheit	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
LG00073	ganglen	Verb	hin- u. herschwanken (vom Trunkenbold)	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
LG00125	gaschtieren	Verb	ibid. ein Festessen veranstalten, bewirten	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
LG00621	ge-schwatt	Adjektiv	betrunken	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
LH00236	Här-geld	Substantiv	Handgeld, Trinkgeld	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
LH00240	Harrijen	Substantiv	Handgeld, Draufgeld, Trinkgeld	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
LH00573	Hib	Substantiv	Räuschchen	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
LH00844	Hucker	Substantiv	gewohnheitsmäßiger Wirtshaussitzer	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
LI00092	in-schenken	Verb	einschenken	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
LI00095	in-schlagen	Verb	Obst, bes. Zwetschen in ein Faß füllen, um Schnaps herzustellen	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
LK00024	Kaffee	Substantiv	Kaffeehaus	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
LK00025	Kaffeebich	Substantiv	Kaffeebäuche, Spottname der Saargemünder wegen ihrer Vorliebe für Kaffee	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
LK00026	Kaffeebinz	Substantiv	Kaffeekanne	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
LK00032	Kaffeehôr	Substantiv	(eigentl. Kaffeehorn) Kaffeeschwester	kein_Trinken	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	0/1	1	False	kein_Trinken
LK00034	Kaffeesatz	Substantiv	Kaffeesatz	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
LK00036	Kaffeeseh	Substantiv	Kaffeesieb	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
LK00038	Kaffeetût	Substantiv	Kaffeeschwester	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
LK00144	kanone-voll	Adjektiv	völlig betrunken	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
LK00569	Kischt	Substantiv	Rausch	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
LK00974	Konkel	Substantiv	Säuferin	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
LK01012	koren	Verb	kosten; versuchen, wie etwas schmeckt	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
LK01030	Koschthaus	Substantiv	Haus, in dem man beköstigt wird	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
LK01048	Kotzpenning	Substantiv	Gottespfennig, Trinkgeld, Almosen	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
LL00043	laden I	Verb	sich mit Speise u. Trank überladen	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
LL00147	Läppsert	Substantiv	Mensch, der im Essen u. Trinken nicht recht zugreift	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
LL00553	Lump	Substantiv	Lump, Verschwender, Trunkenbold	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
LM00422	Milchhawe	Substantiv	Milchtopf	kein_Trinken	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk	0/1	1	False	kein_Trinken
LM00465	Minut	Substantiv	Kaffeegeschirr; Topf, in welchem der Kaffee schnell zubereitet werden kann	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
LM00556	Molken	Substantiv	Käsewasser in der Dickmilch	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
LW00164	Wässich	Substantiv	Molke, wässeriger Teil der Milch	kein_Trinken	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk	0/1	1	False	kein_Trinken
LR00186	Rausch	Substantiv	Betrunkenheit	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
LR00242	regalieren	Verb	bewirten, die Zeche bezahlen	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
LR00242	regalieren	Verb	sich durch Speise u. Trank laben	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
LR00400	Ribott	Substantiv	Rausch, Saufgelage	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
LR00673	Rusch	Substantiv	Rausch	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
LS00146	Satz I	Substantiv	Bodensatz, Niederschlag einer jeden Flüssigkeit	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
LS00468	schicker	Adjektiv	betrunken	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
LS00775	Schluck I	Substantiv	Schluck, Zug	kein_Trinken	Trinken.Schnell_große_Mengen_trinken	Trinken.Schnell_große_Mengen_trinken	0/1	1	False	kein_Trinken
LS00787	Schlupp I	Substantiv	Schluck, Zug, Mundvoll	kein_Trinken	Trinken.Schnell_große_Mengen_trinken	Trinken.Schnell_große_Mengen_trinken	0/1	1	False	kein_Trinken
LS00908	Schapsbuddel	Substantiv	Schnapsflasche	kein_Trinken	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	0/1	1	False	kein_Trinken
LS00912	Schapskessel	Substantiv	Schnapsnase	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
LS00916	Schapslischt	Substantiv	Trinkerliste	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
LS00917	Schapsnas	Substantiv	Schnapstrinker	kein_Trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	0/1	1	False	kein_Trinken
LS00918	Schnapser	Substantiv	Schnapstrinker. Die Bewohner von Bettweiler (. Saargemünd) heißen Schnapser.	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
LS01001	Schnikert	Substantiv	Schnapstrinker	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
LS01005	Schnips	Substantiv	kleiner Rausch	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
LS01117	schores	Substantiv	betrunken	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
LS01349	schwenken	Verb	jemanden durch Spendung geistiger Getränke zu gewinnen suchen	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
LS01415	Seidel	Substantiv	u. n. Getränk- u. Flüssigkeitsmaß, die Halbe	kein_Trinken	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	0/1	1	False	kein_Trinken
LS01418	Seih	Substantiv	Seihe, feines Sieb für Kaffee, Milch u. dgl	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
LS01522	Siffer	Substantiv	Säufer, Trunkenbold	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
LS01523	Siffersch	Substantiv	Säuferin	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
LS01849	Spritzer	Substantiv	leichter Rausch	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
LS02015	Steiwer	Substantiv	kleiner Rausch	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
LS02065	sterrevoll	Adjektiv	ganz betrunken	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
LS02144	Stiwer	Substantiv	Räuschchen	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
LS02220	strack	Adjektiv	sinnlos betrunken	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
LS02432	Suckel	Substantiv	irgend ein Gegenstand, an dem gesogen wird, z. B. eine Zuckerstange	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
LS02447	Suff-lappe	Substantiv	Trinker, Säufer	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
LS02449	Suffer	Substantiv	Säufer, Trunkenbold	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
LW00410	Winessich	Substantiv	Weinessig	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
LW00413	Wingart	Substantiv	Steueraufseher für Getränke, Steuerbote	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
LW00464	Wirt	Substantiv	Wirt, Gastwirt. Wdgn	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
LW00466	Wirtshus	Substantiv	Wirtshaus	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
LW00467	Wirtslitt	Substantiv	Wirte	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
LW00469	Wirtei	Substantiv	Wirtsgewerbe, Wirtschaft	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
LW00471	Wirtschaft	Substantiv	Wirtschaft, Wirtshaus	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
LW00478	Wisch	Substantiv	Wirtshausschild, Bier- oder Weinzeichen	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
LZ00034	Zapen	Substantiv	Zapfen am Faß, an der Flasche, am Gebälk, Eiszapfen	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
LZ00038	zappen	Verb	Wein, Bier vom Zapfen schenken	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
LZ00125	ziehen	Substantiv	zapfen	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
LZ00126	Zieh-stang	Substantiv	dehnbare Zuckerstange	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
LZ00202	Zuck	Substantiv	Zug, Ziehleistung, Zug beim Trinken	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
EA00219	Adler	Substantiv	Adler. Häufig Wirtshausschild	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
EA00250	Aff	Substantiv	Rausch	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
EA01244	Ürten	Substantiv	Zeche, gemeinsamer Schmaus in einem Gasthaus	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
EF00161	Fëger	Substantiv	ein Rausch	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
EF00342	Vollheit	Substantiv	Trunkenheit, Zustand des Betrunkenseins	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
EF00447	Fahn, Fahnen	Substantiv	Rausch	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
EF00620	Viertel	Substantiv	Viertele eine Flasche, die 0,25 l fassen kann, sodann der Inhalt einer solchen Flasche	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
EF00832	Fass	Substantiv	Fass, hölzernes Gefäss, das meist zur Aufnahme von Flüssigkeiten, bes. von Wein, bestimmt ist	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
EF00951	Fisch	Substantiv	feste Bestandteile, die in einem vorgesetzten Getränk umherschwimmen, z. B. Pech im Bier und dgl	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
EF01297	Flasch	Substantiv	Flasche	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
EG00198	geiferen	Verb	Speichel oder Speise und Trank aus dem Munde fliessen lassen und dadurch die Kleider beschmutzen	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
EG00746	gunklen	Verb	Wein über die Strasse verkaufen	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
EG00861	Sufgurgel	Substantiv	Säufer	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
EG00861	Sufgurgel	Substantiv	hervorstehender Kehlkopf, was vom Trinken kommen soll	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
EG00945	Gas	Substantiv	Rausch	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
EG01144	Gutter(e)	Substantiv	Flasche, meist mit grossem Bauch, engem Halse und Giessschnabel, oft mit Stroh umflochten, Korbflasche; aus Glas oder Steingut; dient zum Aufbewahren von Kirsch- oder Pflaumenwasser, Schnaps, Wein, Essig, Petroleum; seltener auch eine kleine Flasche	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
EG01144	Gutter(e)	Substantiv	trunksüchtiges, altes Weib	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
EG01147	gutteren	Verb	gluckern, wie Wasser, das aus einer Flasche geschüttet wird	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
EG01382	Glas	Substantiv	Trinkglas	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
EG01382	Glas	Substantiv	Flasche	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
EG01697	grinen	Verb	Saft ausfliessen lassen von geschnittenen Reben	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
EH00171	Huch	Substantiv	Rausch	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
EH00171	Huch	Substantiv	Spottname für Personen beiderlei Geschlechts, die viel geistige Getränke zu sich nehmen	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
EH00214	Hudel	Substantiv	liederliche, bes. in der Kleidung nachlässige Person; Lump, Säufer, wilder, ungestümer Mensch, schlechter Arbeiter, der alles nur obenhin macht	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
EH00479	Wirtshushocker	Substantiv	Stammgast, der immer in der Wirtschaft zu finden	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
EH00642	Windhals	Substantiv	langhalsige Flasche mit einem Rauminhalt von etwa	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
EH00857	Hahn(e)	Substantiv	Wirtshaus zum Hahn	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
EH00857	Hahn(e)	Substantiv	Rausch	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
EH01228	hops	Adjektiv	ist angetrunken	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
EH01237	Hüps	Substantiv	Rausch	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
EH01413	Schrëpfhörnle, Schrëpfhörnel	Substantiv	kleines Bierglas	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
EH01490	Hirz	Substantiv	Rausch	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
EH01490	Hirz	Substantiv	Wirtshausschild	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
EH01600	Wirtshus	Substantiv	Wirtschaft, Gastwirtschaft	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
EH01674	Hutt(e)	Substantiv	Rausch	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
EH01683	Hut	Substantiv	Haut auf der Milch	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
EJ00209	jästig, jastig	Adjektiv	in Gärung begriffen, brausend (Wein)	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
EK00019	Keib	Substantiv	Rausch	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
EK00064	Schöpfkübel	Substantiv	kleiner hölzerner Kübel zum Schöpfen von Wasser oder Wein	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
EK00069	Kachel(e)	Substantiv	irdenes Gefäss, Topf, mit rundem Boden und senkrechten Wänden, bes. zum Aufbewahren von Milch; Schüssel, grosse Kaffeetasse; Nachtgeschirr; Isolator der Telegraphenstange	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
EK00182	Kaffee, Kaffi	Substantiv	Kaffeehaus	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
EK00185	Kaffinell	Substantiv	Kaffeeschwester	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
EK00193	Käfer	Substantiv	leichter Rausch	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
EK00380	verkalchen	Verb	(den Kaffee) überzuckern	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
EK00427	Kam(e)rad	Substantiv	Rausch	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
EK00555	Kann	Substantiv	Kännchen, auch für Milch, Petrol u. s. w., bes. aber für Bier; ein Zehntel Liter enthaltend. In früherer Zeit wurde das Bier in Krügen aus Steingut, mit dem Zeichen	kein_Trinken	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	0/1	1	False	kein_Trinken
EK00577	Kanon(e)	Substantiv	Rausch	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
EK00942	Inkehr	Substantiv	Einkehr	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
EK00947	i(n) kehren	Verb	einkehren	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
EK01253	Kasten	Substantiv	Rausch	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
EK01280	Kist(e)	Substantiv	Rausch	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
EK01313	Käter	Substantiv	Weinrausch	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
EK01340	Kittel	Substantiv	Rausch	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
EK01385	Kuttel	Substantiv	dicke Person, Fresser, Säufer	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
EK01714	klutteren	Verb	plätschern, in Flüssigkeiten Blasen und gurgelnde Töne hervorbringen, z. B. beim Sieden, beim Sprudeln einer Quelle, beim Einschenken aus einer Flasche, beim Waschen, bes. beim Spielen im Wasser	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
EK01976	knautschen, knotschen	Verb	Wein mit Wasser vermengen	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
EK02087	Krueg	Substantiv	Trunkenbold, Säufer	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
EK02120	Krall(e)	Substantiv	Luftbläschen auf Wein od. Branntwein	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
EK02258	krärzen	Verb	prickeln (vom gährenden neuen Wein)	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
EK02568	Kräz(en)	Substantiv	Rausch	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
EK02580	Kritzer	Substantiv	kleiner Rausch	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
EL00342	Lader	Substantiv	Dampf, Rausch	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
EL00344	Lading	Substantiv	Rausch	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
EL00532	Durchluft	Substantiv	Wirtshaus	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
EL00559	Winlogel	Substantiv	Trunkenbold, Schimpfn. für einen Bewohner der oberels. Weingegend	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
EL00683	lack	Adjektiv	wässerig, von Getränken, Früchten	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
EL00824	Lump	Substantiv	Lump, Verschwender, Trunkenbold, schlechter Mensch	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
EL00827	lumpen	Verb	nichts arbeiten und statt dessen im Wirtshaus liegen und trinken	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
EL00951	Lind(en)	Substantiv	Wirtshausschild	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
EL01034	Füchtlappen	Substantiv	Trinker	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
EL01180	Lappenlur(e), Lappenlür	Substantiv	Kaffeeschwester	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
EL01229	usen	Verb	ablassen (Wein)	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
EL01574	Wirtslüt	Substantiv	Wirt und Wirtin	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
EM00635	Mëmmi	Substantiv	Trinker	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
EM00899	mapull	Adjektiv	betrunken	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
EM01245	Fëldmësser	Substantiv	Betrunkener	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
EN00031	Nëbel	Substantiv	Rausch	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
EN00094	nüechter(e)n	Adjektiv	in der Tagesfrühe weder Speise noch Trank zu sich genommen habend	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
EN00478	Schnapsnas(e)	Substantiv	rote Nase eines Säufers	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
EN00481	Sufnas	Substantiv	Säufer	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
EP00149	Buch II	Substantiv	Bauch einer Flasche	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
EP00202	Büchs(e)	Substantiv	Flasche	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
EP00379	Bügel	Substantiv	Rausch	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
EP00542	bocken	Verb	übel riechen; schlecht schmecken, vom weichen Wein	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
EP00645	Boll II	Substantiv	Gefäß, in dem Glühwein aufgetragen wird	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
EP00919	bamberschieren	Verb	unnötig viel Geld verzehren, bes. im Wirtshaus	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
EP00922	Bample, Bampel	Substantiv	Flasche	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
EP01053	Kaffebohn(e)	Substantiv	Kaffeebohne	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
