xml:id	Lemma	Lemma_bereinigt	Wortart	Level	Definition	Konzept	Label	Cosine_Score	Pred_Label
PF01638	ver-ketzern	verketzern	Verb	2	falsch beschneiden (den Baum)	Trinken	0	-0.0192	0.0000
PB04784	bodemen, bödemen	bodemen, bödemen	Verb	1	auf den Boden werfen	Trinken	0	-0.0351	0.0000
PK02090	Kirbe-zeit	Kirbezeit	Substantiv	-	die Zeit der Kirbe (gewöhnlich nach der Ernte)	Trinken	0	0.0543	0.0000
PB04962	Polka	Polka	Substantiv	-	älterer Tanz	Trinken	0	0.0721	0.0000
PO00378	Ofen-rost	Ofenrost	Substantiv	-	Rost, durch den die Asche in den Aschenkasten fällt	Trinken	0	-0.0710	0.0000
PR00240	rammeln, rämmeln	rammeln, rämmeln	Verb	2	stoßen	Trinken	0	0.0199	0.0000
PM00849	Martins-feuer	Martinsfeuer	Substantiv	-	Feuer, das an Martini abgebrannt wurde	Trinken	0	0.0464	0.0000
PK04535	Krangel-peter	Krangelpeter	Substantiv	-	nörglerischer Mensch	Trinken	0	-0.0290	0.0000
PS12730	Süßholz-raspler	Süßholzraspler	Substantiv	-	wer anderen zum Gefallen redet, Schmeichler, Ohrenbläser	Trinken	0	-0.0296	0.0000
PK01285	Kaul-quappe, -quappen	Kaulquappe, Kaulquappen	Substantiv	-	Froschlarve	Trinken	0	0.2063	0.0000
PB01555	Beele	Beele	Substantiv	1	unordentliches, einfältiges Frauenzimmer	Trinken	0	-0.0492	0.0000
PF01547	ver-hitzen	verhitzen	Verb	1a	sich erhitzen	Trinken	0	0.0809	0.0000
PH06705	Hosen-schisser	Hosenschisser	Substantiv	2	Angsthase, der sich nichts zutraut	Trinken	0	-0.0351	0.0000
PB03954	Pläne-macher	Plänemacher	Substantiv	1	wer dumme Pläne ersinnt	Trinken	0	-0.0007	0.0000
PK02242	Kirsche	Kirsche	Substantiv	1c	unveredelte Kirsche	Trinken	0	0.0909	0.0000
PM01721	metzeln	metzeln	Verb	2	eine Schnur oder ähnliches durchreiben	Trinken	0	0.0048	0.0000
PH05789	hoch-tragen	hochtragen	Verb	-	hochtragen	Trinken	0	0.0355	0.0000
PF03373	Fisch-laich	Fischlaich	Substantiv	-	Fischlaich	Trinken	0	0.0459	0.0000
PF04561	Form	Form	Substantiv	1a'a	Form zur Gestaltgebung bei Backwaren	Trinken	0	-0.0450	0.0000
PG00119	Galgen	Galgen	Substantiv	+2h	Balkengestell, in dem sich das Schleusenbrett bewegt	Trinken	0	-0.0606	0.0000
PW02336	Wetter-mann	Wettermann	Substantiv	1a	männliche Figur im Wetterhaus 1	Trinken	0	-0.0687	0.0000
PS12167	Stück-wegs	Stückwegs	Substantiv	-	Abschnitt, Strecke	Trinken	0	0.0179	0.0000
PA03415	Auf-tritt	Auftritt	Substantiv	-	Zank, Streit	Trinken	0	0.0375	0.0000
PB02333	Betlehem	Betlehem	Substantiv	1	biblischer Ortsname	Trinken	0	-0.0318	0.0000
PH03899	herum-wirtschaften	herumwirtschaften	Verb	-	ohne Unterlaß tätig sein	Trinken	0	0.0133	0.0000
PN01040	Neun-angler	Neunangler	Substantiv	1a	große Hornisse	Trinken	0	-0.0306	0.0000
PF01109	ver-babern	verbabern	Verb	1	beschmutzen	Trinken	0	-0.0005	0.0000
PS03957	Schmitz	Schmitz	Substantiv	2	Schultadel in Form eines Striches wegen Unterrichtsversäumnis	Trinken	0	-0.0494	0.0000
PA02875	Aspirin	Aspirin	Substantiv	-	Aspirin	Trinken	0	0.4169	0.0000
PH03259	Herren-fastnacht	Herrenfastnacht	Substantiv	-	der Sonntag vor dem Aschermittwoch (als Beginn der Fastenzeit)	Trinken	0	0.0496	0.0000
PW03838	Würzel-born	Würzelborn	Substantiv	-	Flurname, Quelle, aus der angeblich die kleinen Kinder kommen	Trinken	0	-0.0428	0.0000
PK02601	kleiden	kleiden	Verb	1b	einen kleiden	Trinken	0	0.0666	0.0000
PA01812	an-fahren	anfahren	Verb	2c	grob anreden	Trinken	0	0.0195	0.0000
PK01061	Katheder	Katheder	Substantiv	2	Kopf	Trinken	0	-0.0579	0.0000
PB07480	Purralässen	Purralässen	Substantiv	-	ein Klickerspiel um Knöpfe aus KU-Kaulb	Trinken	0	-0.0087	0.0000
PH02228	Heidesin	Heidesin	Substantiv	2a	böses Weib	Trinken	0	-0.0424	0.0000
PH01812	Haus-kreuz	Hauskreuz	Substantiv	2	Unglück im Haus	Trinken	0	0.0022	0.0000
PG02064	ge-reißen	gereißen	Verb	-	reißen (von Rissen auf der Haut, die durch Kälte entstehen)	Trinken	0	-0.0634	0.0000
PF01479	ver-hachern	verhachern	Verb	-	lange kichernd lachen	Trinken	0	0.0222	0.0000
PZ00619	ziehen	ziehen	Verb	5a	aufziehen, großziehen (von Pflanzen, Vieh)	Trinken	0	-0.0153	0.0000
PH02841	heraus-pfetzen	herauspfetzen	Verb	-	den Schneider mit Pfetzen vertreiben, d.h. sich im neuen Kleid zeigen	Trinken	0	0.0040	0.0000
PS07671	sinken	sinken	Verb	2b	in moralischer Hinsicht sinken	Trinken	0	-0.0126	0.0000
PG01562	Gelb-rübe	Gelbrübe	Substantiv	2a	lange Nase	Trinken	0	-0.0581	0.0000
PM00815	Marmor	Marmor	Substantiv	-	Marmor	Trinken	0	0.0129	0.0000
PK03206	Kniebes	Kniebes	Substantiv	-	im Wachstum zurückgebliebener Mensch, Knirps	Trinken	0	-0.0432	0.0000
PH03882	herum-vagieren	herumvagieren	Verb	1	umherschweifen	Trinken	0	0.0456	0.0000
PW02203	Werktags-arbeit	Werktagsarbeit	Substantiv	-	Werktagsarbeit	Trinken	0	0.0156	0.0000
PS06659	Schwollen-kopf	Schwollenkopf	Substantiv	3	Necknameame für die Bewohner von SP-Berghs	Trinken	0	-0.0201	0.0000
PF02163	ver-scharmetzeln	verscharmetzeln	Verb	x	zerschinden, verkratzen	Trinken	0	-0.0125	0.0000
PH03521	herum-fuseln	herumfuseln	Verb	-	tastend suchen	Trinken	0	0.0083	0.0000
PH03497	herum-fahren	herumfahren	Verb	2a	umherfliegen	Trinken	0	0.0622	0.0000
PF05535	Fuchs-baum	Fuchsbaum	Substantiv	-	Flurname	Trinken	0	-0.0483	0.0000
PF01907	ver-möbeln	vermöbeln	Verb	-	verhauen	Trinken	0	0.0409	0.0000
PK04053	Kopf-schale	Kopfschale	Substantiv	x	Kopfschuppe	Trinken	0	0.0085	0.0000
PW00962	Wasser-fall	Wasserfall	Substantiv	1	Stelle, an der das Wasser herabstürzt	Trinken	0	-0.0568	0.0000
PL02092	Locken	Locken	Substantiv	'2.1a	Bündel, Traglast	Trinken	0	-0.0391	0.0000
PH00135	habig	habig	Adjektiv	-	habgierig	Trinken	0	0.0175	0.0000
PH01792	Haus-herr	Hausherr	Substantiv	-	wer Wohnungen in seinem Haus vermietet	Trinken	0	-0.0090	0.0000
PH01837	Haus-platz	Hausplatz	Substantiv	-	Bauplatz	Trinken	0	-0.0223	0.0000
PB00416	balgen	balgen	Verb	1	sich raufen	Trinken	0	0.0257	0.0000
PG02264	Gesang-stunde	Gesangstunde	Substantiv	-	Gesangstunde	Trinken	0	0.1287	0.0000
PS00783	Sau-blatt	Saublatt	Substantiv	-	Wegerich (Plantago maior)	Trinken	0	0.0171	0.0000
PB04081	Blatt	Blatt	Substantiv	1a	Pflanzenblatt	Trinken	0	-0.0541	0.0000
PS09709	Städter-kind	Städterkind	Substantiv	-	Kind aus der Stadt im Gegensatz zum Dorfkind	Trinken	0	-0.0633	0.0000
PF01025	Fenster-angel	Fensterangel	Substantiv	-	Haken, in die der Fensterflügel eingehängt wird	Trinken	0	-0.0642	0.0000
PS03486	Schlot-barone	Schlotbarone	Substantiv	-	Bez. für die Deutsche Volkspartei	Trinken	0	-0.0322	0.0000
PK01305	Kautsch (Couch)	Kautsch Couch, Kautsch 	Substantiv	-	Liegesofa	Trinken	0	-0.0110	0.0000
PG02724	Ge-weed	Geweed	Substantiv	-	Flurname	Trinken	0	-0.0483	0.0000
PH04892	hinein-regnen	hineinregnen	Verb	2	ununterbrochen regnen	Trinken	0	0.0313	0.0000
PB03684	Birken-wald	Birkenwald	Substantiv	-	Birkenwald	Trinken	0	-0.0034	0.0000
PE01319	Elias	Elias	Substantiv	-	volkstümliche Bez. für die Schmalspurbahnzwischen NW-Meckh und Lu'haf	Trinken	0	-0.0156	0.0000
PF02253	ver-schneiden	verschneiden	Verb	2	kastrieren	Trinken	0	0.0115	0.0000
PR02543	rück-fällig	rückfällig	Adjektiv	-	rückfällig	Trinken	0	-0.0141	0.0000
PD03044	Dorf-meister	Dorfmeister	Substantiv	+	Bürgermeister des Dorfes	Trinken	0	-0.0260	0.0000
PA00895	ab-wischen	abwischen	Verb	1a'a	durch Wischen reinigen	Trinken	0	0.0181	0.0000
PS07869	Sommer-gast	Sommergast	Substantiv	-	Sommergast	Trinken	0	0.0030	0.0000
PE00666	ein-kochen	einkochen	Verb	2	infolge Verdampfung beim Kochen weniger werden	Trinken	0	0.4379	0.0000
PH04938	hinein-stechen	hineinstechen	Verb	-	hineinstechen	Trinken	0	0.0290	0.0000
PK01601	Kessel	Kessel	Substantiv	2d	Mulde im Gelände, abgeschlossenes Waldtal	Trinken	0	-0.0474	0.0000
PO00322	Ochsen-zunge	Ochsenzunge	Substantiv	x2b	Acker-Ochsenzunge (Lycopsis arvensis)	Trinken	0	0.0024	0.0000
PR02373	Rott-stück	Rottstück	Substantiv	-	Flurname	Trinken	0	-0.0483	0.0000
PS04357	Schnaufer	Schnaufer	Substantiv	-	Atemzug, vor allem der letzte Atemzug vor dem Tod	Trinken	0	0.2076	0.0000
PS09631	Stabaus-stock	Stabausstock	Substantiv	-	der von Kindern am Sommertagsumzug getragene, geschmückte Stab	Trinken	0	-0.0422	0.0000
PS01766	Schar-hebel	Scharhebel	Substantiv	-	Vorrichtung am Grubber	Trinken	0	-0.0481	0.0000
PU00863	Unter	Unter	Substantiv	'2	Bauer im Kartenspiel Schafkopf	Trinken	0	-0.0405	0.0000
PS04211	Schnäpper	Schnäpper	Substantiv	8d	vorlautes Mädchen	Trinken	0	-0.0406	0.0000
PS06126	Schwanz-griebe	Schwanzgriebe	Substantiv	1	der obere, dicke Teil des Schwanzes, die Schwanzwurzel	Trinken	0	-0.0855	0.0000
PH00474	hain-buchen, -büchen	hainbuchen, hainbüchen	Adjektiv	2b'b	urwüchsig, ungeschlacht, grob (vom Menschen)	Trinken	0	-0.0535	0.0000
PK00975	Kasten	Kasten	Substantiv	2a'b	Kasten des Kippkarrens zur Aufnahme der Ladung	Trinken	0	-0.0626	0.0000
PK00549	kapores, kapore	kapores, kapore	Adjektiv	2a	tot	Trinken	0	-0.0099	0.0000
PR02427	Rotz-pritsche	Rotzpritsche	Substantiv	-	Nase mit triefendem Schleim, auch der Ausfluß selbst	Trinken	0	-0.0580	0.0000
PM02181	Mist-haufen	Misthaufen	Substantiv	2	Flecken, Pickel, Ausschlag im Gesicht	Trinken	0	-0.0559	0.0000
PF05587	Fuchteler	Fuchteler	Substantiv	1b	wer oft schimpft	Trinken	0	-0.0189	0.0000
PS03392	Schlittschuh-arm	Schlittschuharm	Substantiv	-	Spannbacken zum Anschrauben des Schlittschuhs am Schuh	Trinken	0	-0.0710	0.0000
PS05533	Schuh	Schuh	Substantiv	2a	die Klaue des Schafs	Trinken	0	-0.0483	0.0000
PH05474	hinunter-wuppen	hinunterwuppen	Verb	-	hinunterwerfen	Trinken	0	0.0314	0.0000
PB07157	Pulle, Pülle	Pulle, Pülle	Substantiv	1	junges Huhn, vor der Legereife	Trinken	0	-0.0185	0.0000
PF00779	fehl-gehen	fehlgehen	Verb	2b	mißlingen	Trinken	0	0.0121	0.0000
PS04607	Schneppe	Schneppe	Substantiv	'1.1b	Kante eines Stuhlsitzes, Ende einer Sitzbank	Trinken	0	-0.0866	0.0000
PN01393	Nudel	Nudel	Substantiv	3b	(Verb) geizige Nudel = geizige Frau (Schimpfw)	Trinken	0	-0.0464	0.0000
PS08416	Spatzen-narr	Spatzennarr	Substantiv	-	Vogelscheuche	Trinken	0	0.0018	0.0000
PG02296	Ge-scheitigkeit	Gescheitigkeit	Substantiv	-	Gescheitheit	Trinken	0	0.0286	0.0000
PR02844	Rüpel, Rupel	Rüpel, Rupel	Substantiv	2	ein von den Burschen aufgeführter Tanz	Trinken	0	0.1546	0.0000
PM01426	Mehl-stube	Mehlstube	Substantiv	-	Vorratsraum für Mehl im Bauernhaus	Trinken	0	-0.0282	0.0000
PF02311	ver-schwinden	verschwinden	Verb	3b	entwenden	Trinken	0	0.0635	0.0000
PH01155	Hanne-wackel	Hannewackel	Substantiv	2	Pantoffelheld	Trinken	0	-0.0609	0.0000
PW03514	Wonne-berg	Wonneberg	Substantiv	-	Flurname (Bergname)	Trinken	0	-0.0684	0.0000
PN00520	nängern, nangern	nängern, nangern	Verb	-	weinerlich bitten, nörgeln; wehleidig tun	Trinken	0	-0.0230	0.0000
PW03915	Wustheit	Wustheit	Substantiv	-	Rüpelhaftigkeit, Unfreundlichkeit, Unverschämtheit	Trinken	0	-0.0497	0.0000
PB07113	Bügeleisen-stahl	Bügeleisenstahl	Substantiv	-	Nase	Trinken	0	-0.0648	0.0000
PB05426	Bottrasch	Bottrasch	Substantiv	-	ein Spiel, ähnlich dem Hussauspiel	Trinken	0	0.0660	0.0000
PA02186	an-schicken	anschicken	Verb	1	sich zu etwas fertig machen	Trinken	0	0.0516	0.0000
PK03149	Kneip	Kneip	Substantiv	1a'b	das schwach sichelartig gebogene Messer zum Hauen	Trinken	0	-0.0553	0.0000
PM00177	Magnet	Magnet	Substantiv	-	Magnet	Trinken	0	-0.0328	0.0000
PM00373	Mako-strumpf	Makostrumpf	Substantiv	-	Strumpf aus Mako, einem Gewebe aus der gleichnamigen Baumwollsorte	Trinken	0	0.0214	0.0000
PN00932	Nest-hocker	Nesthocker	Substantiv	2	Langschläfer	Trinken	0	0.0150	0.0000
PD02305	Tiefen-graben	Tiefengraben	Substantiv	-	Flurname	Trinken	0	-0.0483	0.0000
PB06208	pritschen	pritschen	Verb	6a	sich putzen, flott kleiden	Trinken	0	0.0381	0.0000
PH01240	Harfe	Harfe	Substantiv	-	Harfe	Trinken	0	-0.0297	0.0000
PG03172	glasig	glasig	Adjektiv	2	starr (bes. von den Augen des Betrunkenen)	Trinken	0	-0.0444	0.0000
PN01423	Nundidjee	Nundidjee	Substantiv	2	lebhaftes, unartiges Kind	Trinken	0	-0.0536	0.0000
PS06748	Sechsprenkel-haft	Sechsprenkelhaft	Substantiv	-	Ring, Halterung, in der das Sech mit Holzkeil festgeklemmt wird	Trinken	0	-0.0694	0.0000
PH06165	Holper, Hulper(er)	Holper, Hulperer, Hulper	Substantiv	x'2.2	Unebenheit im Boden	Trinken	0	-0.0661	0.0000
PA02387	an-treten	antreten	Verb	1	durch Treten festdrücken	Trinken	0	-0.0208	0.0000
PF00802	Feier-tag	Feiertag	Substantiv	2	Weihnachtsfest	Trinken	0	0.0107	0.0000
PK00541	kapitel-fest	kapitelfest	Adjektiv	2a	(vom Menschen) gesund	Trinken	0	0.0046	0.0000
PS11732	Streit-sack	Streitsack	Substantiv	-	streitsüchtiger Mensch	Trinken	0	-0.0299	0.0000
PR01320	Reiste	Reiste	Substantiv	+	zusammengedrehtes Bund gehechelten Flachsesgrobes Tuch	Trinken	0	-0.0168	0.0000
PS10295	Steier	Steier	Substantiv	-	eine weißbauchige Schwalbe	Trinken	0	-0.0258	0.0000
PB00786	Papp-michel	Pappmichel	Substantiv	-	schmutziger Mensch	Trinken	0	-0.0448	0.0000
PA02377	Antoinette	Antoinette	Substantiv	-	weibl. Vorname	Trinken	0	-0.0222	0.0000
PM01494	Meisen-nuß	Meisennuß	Substantiv	-	Nuß mit dünnen Stellen in der Schale, die von Meisen aufgepickt werden kann	Trinken	0	-0.0570	0.0000
PB02510	Betzen-loch	Betzenloch	Substantiv	2	Nische in der inneren Kellerwand, in der man etwas aufbewahrt	Trinken	0	-0.0582	0.0000
PZ00564	zickelig	zickelig	Adjektiv	1	närrisch, verrückt, sonderbar	Trinken	0	-0.0353	0.0000
PS05310	Schreib-lehrer	Schreiblehrer	Substantiv	-	Lehrer, der Schreibunterricht erteilt	Trinken	0	-0.0413	0.0000
PS02634	schlachten	schlachten	Verb	2b	Geschwister am Heiraten hindern, um das Erbe zusammenzuhalten	Trinken	0	-0.0336	0.0000
PK03111	knausern	knausern	Verb	-	geizen	Trinken	0	0.0597	0.0000
PR01480	Rettich	Rettich	Substantiv	2	kleiner Mensch	Trinken	0	-0.0389	0.0000
PL01126	legen	legen	Verb	I1a'g	ausbreiten, bereitstellen	Trinken	0	-0.0031	0.0000
PG03307	Glinde	Glinde	Substantiv	-	Gleitbahn auf dem Eis	Trinken	0	-0.0349	0.0000
PS08214	Spanier-äcker	Spanieräcker	Substantiv	-	Flurname	Trinken	0	-0.0483	0.0000
PG02721	Ge-weber(s)	Gewebers, Geweber	Substantiv	1b	leichtfertiges, unüberlegtes Gerede	Trinken	0	0.0098	0.0000
PB05510	Brache	Brache	Substantiv	1	das Brachliegen	Trinken	0	0.0279	0.0000
PE02352	Ewigkeit	Ewigkeit	Substantiv	2	sehr lange Zeit, unerträglich lange Zeit	Trinken	0	-0.0004	0.0000
PG03899	Gras-bollen	Grasbollen	Substantiv	-	Rasenstück zum Auffüllen nasser Stellen der Wiese	Trinken	0	-0.0484	0.0000
PM00907	Mase	Mase	Substantiv	+	Wundmal, Fleck, Narbe	Trinken	0	-0.0739	0.0000
PG01417	geistes-abwesend	geistesabwesend	Adjektiv	-	verrückt	Trinken	0	0.0217	0.0000
PN00333	Nacht-wandler	Nachtwandler	Substantiv	-	Schlafwandler	Trinken	0	-0.0456	0.0000
PW00510	wälgerisch	wälgerisch	Adjektiv	-	zusammengeknautscht, wellig	Trinken	0	-0.0332	0.0000
PW00734	Wanzen-orchis	Wanzenorchis	Substantiv	-	Knabenkraut	Trinken	0	0.0508	0.0000
PB02399	Bettel-krämer	Bettelkrämer	Substantiv	-	kleiner Kaufmann	Trinken	0	-0.0388	0.0000
PA03476	Augbrau-deckel	Augbraudeckel	Substantiv	-	Augendeckel	Trinken	0	-0.0640	0.0000
PH05241	hinter-lassen	hinterlassen	Verb	-	hinterlassen	Trinken	0	0.0241	0.0000
PD02320	Diel, Diele, Dielen	Diel, Diele, Dielen	Substantiv	1b'a	Einzelbrett als Belag des Fußbodens	Trinken	0	-0.0694	0.0000
PS01384	Schaff-bucksen	Schaffbucksen	Substantiv	-	Anzug, den man bei gewerblicher Arbeit trägt	Trinken	0	-0.0493	0.0000
PS08436	Spauchets	Spauchets	Substantiv	-	Speichel	Trinken	0	0.0610	0.0000
PH00119	Haber-geiß	Habergeiß	Substantiv	2b'a	überaus große weibliche Person; Mädchen mit langen Beinen;	Trinken	0	-0.0907	0.0000
PS09101	Spitzen-hübel	Spitzenhübel	Substantiv	-	Flurname	Trinken	0	-0.0483	0.0000
PK04001	köpfen	köpfen	Verb	1b'a	den blühenden Gipfeltrieb beim Tabak entfernen	Trinken	0	0.0144	0.0000
PS11053	stöbern	stöbern	Verb	2	verscheuchen, fortjagen	Trinken	0	-0.0107	0.0000
PW02042	welschen	welschen	Verb	1	undeutlich, unverständlich sprechen	Trinken	0	-0.0158	0.0000
PB01511	Beck	Beck	Substantiv	-	Bäcker	Trinken	0	-0.0189	0.0000
PA00563	ab-rüffeln	abrüffeln	Verb	-	derb ausschelten	Trinken	0	0.0063	0.0000
PH04468	Himmel-bett	Himmelbett	Substantiv	2	Kinderbett mit Gardinen	Trinken	0	-0.0686	0.0000
PI00220	Institut	Institut	Substantiv	-	Bildungsanstalt	Trinken	0	0.0265	0.0000
PH02906	heraus-steigen	heraussteigen	Verb	-	heraussteigen	Trinken	0	0.0343	0.0000
PS03981	Schmoll-kopf	Schmollkopf	Substantiv	-	dicker Kopf	Trinken	0	-0.0603	0.0000
PU01162	Urin	Urin	Substantiv	-	Urin	Trinken	0	0.0166	0.0000
PD05200	Tüpfchens-kor	Tüpfchenskor	Substantiv	-	Gesindel	Trinken	0	0.0251	0.0000
PW00572	wälzen	wälzen	Verb	2	etwas vor sich her rollen	Trinken	0	0.0008	0.0000
PZ02126	Zwitter	Zwitter	Substantiv	-	zweigeschlechtiges oder geschlechtlich unentwickeltes Lebewesen	Trinken	0	-0.0321	0.0000
PB01348	Baum	Baum	Substantiv	4a	Teil des Schubkarrens	Trinken	0	-0.0333	0.0000
PN01193	Niesel-priem	Nieselpriem	Substantiv	-	alberner, mürrischer Mensch	Trinken	0	-0.0456	0.0000
PG03411	glücklich	glücklich	Adjektiv	1b	beglückt, voll Freude	Trinken	0	0.0215	0.0000
PE02359	Examen-weck	Examenweck	Substantiv	-	Weck, den der Schüler nach der Schlußprüfung erhielt	Trinken	0	0.3871	0.0000
PS06499	Schwenken-horst	Schwenkenhorst	Substantiv	-	Flurname	Trinken	0	-0.0483	0.0000
PF05206	freuen	freuen	Verb	2	erfreuen	Trinken	0	0.0587	0.0000
PE01486	Engels-brünnchen	Engelsbrünnchen	Substantiv	-	Flurname	Trinken	0	-0.0483	0.0000
PD01293	taub-stumm	taubstumm	Adjektiv	-	taubstumm	Trinken	0	0.0208	0.0000
PB01814	be-kohlen	bekohlen	Verb	-	betrügen	Trinken	0	0.0378	0.0000
PH04349	Hexen-fett	Hexenfett	Substantiv	1a	Mittel in der Volksmedizin	Trinken	0	0.2213	0.0000
PE02349	ewig	ewig	Adjektiv	+1a'e	die ewige Messe	Trinken	0	0.0697	0.0000
PF01469	ver-größern	vergrößern	Verb	-	vergrößern	Trinken	0	0.0409	0.0000
PD03075	Dorf-spieß	Dorfspieß	Substantiv	+	Spieß des Dorfwächters	Trinken	0	-0.0597	0.0000
PS05533	Schuh	Schuh	Substantiv	2c	das Hufeisen	Trinken	0	-0.0236	0.0000
PD00766	Tapen-schlenkerer	Tapenschlenkerer	Substantiv	-	wer mit den Händen heftig hin und her schlenkert	Trinken	0	-0.0305	0.0000
PW01005	Wasser-jungfer	Wasserjungfer	Substantiv	1	Libelle	Trinken	0	0.0021	0.0000
PD00310	Dagobert	Dagobert	Substantiv	-	Frankenkönig aus dem Geschlecht der Merowinger	Trinken	0	-0.0201	0.0000
PO00307	Ochsen-stern	Ochsenstern	Substantiv	-	Umdeutung des Namens des schwedischen Feldherrn Oxenstierna in dem	Trinken	0	-0.0205	0.0000
PG02696	ge-waltig	gewaltig	Adjektiv	2	mit Machtbefugnis ausgestattet	Trinken	0	-0.0182	0.0000
PS01636	Scham, Schämde	Scham, Schämde	Substantiv	1	Schamgefühl	Trinken	0	-0.0385	0.0000
PB03711	Birne	Birne	Substantiv	1b	andere Früchte in Zusammensetzungen	Trinken	0	0.2708	0.0000
PG00638	Gaub-loch	Gaubloch	Substantiv	x2	Lichtloch im Dachgiebel	Trinken	0	-0.0587	0.0000
PK03329	Knopf	Knopf	Substantiv	1i'b	englisches Pfund	Trinken	0	-0.0518	0.0000
PB05083	Bonem, Ponem	Bonem, Ponem	Substantiv	x2a	Aussehen	Trinken	0	-0.0556	0.0000
PM01984	Militär-soldat	Militärsoldat	Substantiv	-	Soldat	Trinken	0	-0.0565	0.0000
PK03371	Knorkser	Knorkser	Substantiv	-	ungeschickter Mensch	Trinken	0	-0.0426	0.0000
PS01104	Sau-pech	Saupech	Substantiv	-	großes Mißgeschick, Unglück	Trinken	0	0.0095	0.0000
PH06694	Hosen-rappler	Hosenrappler	Substantiv	-	wer in die Hosen pißt	Trinken	0	-0.0051	0.0000
PW00834	Wäsche	Wäsche	Substantiv	3c	Bezeichnung für ein Kaiserslauterer Schwimmbad	Trinken	0	0.0070	0.0000
PL00405	längden	längden	Verb	-	der Länge nach abmessen	Trinken	0	-0.0131	0.0000
PH07257	Hunds-steuer	Hundssteuer	Substantiv	-	Hundesteuer	Trinken	0	0.0140	0.0000
PW01582	Wei-fuß	Weifuß	Substantiv	-	Beifuß (Artemisia vulgaris)	Trinken	0	-0.0037	0.0000
PS11701	Streif-wolken	Streifwolken	Substantiv	-	Zirruswolke	Trinken	0	0.0129	0.0000
PB01039	basten	basten	Verb	'2	dulfen, brechen	Trinken	0	-0.0183	0.0000
PW01914	Weiß-kuchen	Weißkuchen	Substantiv	-	Hefekuchen	Trinken	0	0.3118	0.0000
PD02747	Dol, Dole	Dol, Dole	Substantiv	1b	mit Steingeröll gefüllter Abzugsgraben	Trinken	0	-0.0336	0.0000
PS01983	Scheiden-katarrh	Scheidenkatarrh	Substantiv	-	eine Krankheit des Geschlechtsorgans der Kuh	Trinken	0	-0.0236	0.0000
PS03788	Schmeichlerei	Schmeichlerei	Substantiv	x	übertriebene Komplimente, oft nicht ganz aufrichtig	Trinken	0	-0.0089	0.0000
PS04837	Schnuller	Schnuller	Substantiv	5	Necknameame für ein Kaiserslauterer Stadtoriginal	Trinken	0	-0.0115	0.0000
PS06156	Schwappel-licht	Schwappellicht	Substantiv	-	Öllicht	Trinken	0	0.0762	0.0000
PS04470	Schnee-könig	Schneekönig	Substantiv	-	fiktive Gestalt	Trinken	0	-0.0569	0.0000
PO00638	Onkel	Onkel	Substantiv	1c	älterer entfernterer männlicher Verwandter	Trinken	0	-0.0495	0.0000
PH00851	Hamster-tasche	Hamstertasche	Substantiv	2	Schimpfwort auf den Geizhals	Trinken	0	-0.0460	0.0000
PW01278	wegeln	wegeln	Verb	3	etwas mit Anstrengung bugsieren	Trinken	0	-0.0046	0.0000
PM00789	Markt-meister	Marktmeister	Substantiv	+	Aufseher über das Marktwesen einer Stadt	Trinken	0	-0.0517	0.0000
PK02892	Klotz	Klotz	Substantiv	1d'b	Johannisbeertraube	Trinken	0	0.0689	0.0000
PB07595	Buß	Buß	Substantiv	'2	Kuß	Trinken	0	0.1617	0.0000
PG03318	glitschen	glitschen	Verb	1	gleiten, ausgleiten	Trinken	0	-0.0044	0.0000
PM02919	Mosel	Mosel	Substantiv	1	Flurname (Fluß zum Rhein)	Trinken	0	-0.0714	0.0000
PH07127	Hunds-buckel	Hundsbuckel	Substantiv	2	Flurname	Trinken	0	-0.0483	0.0000
PM00746	Mark	Mark	Substantiv	+'3.2	Gewichtseinheit für Edelmetall	Trinken	0	-0.0516	0.0000
PE01734	Erbsen-klicker	Erbsenklicker	Substantiv	-	Frucht der Erbse	Trinken	0	-0.0193	0.0000
PW03912	Wüst-gesicht	Wüstgesicht	Substantiv	-	häßliches Gesicht	Trinken	0	-0.0398	0.0000
PE02414	Eze	Eze	Substantiv	-	Hinweis, Anregung	Trinken	0	0.0519	0.0000
PA00292	ab-handeln	abhandeln	Verb	1	unter viel Handeln, Feilschen etwas abkaufen	Trinken	0	-0.0098	0.0000
PS10303	steif-holzig	steifholzig	Adjektiv	x	aufsässig, stur	Trinken	0	-0.0280	0.0000
PR01122	Reib-maschine	Reibmaschine	Substantiv	-	Küchengerät zum Zerkleinern (von Brot, Kartoffeln u.a)	Trinken	0	-0.0428	0.0000
PK03599	Kochlöffel-schisser	Kochlöffelschisser	Substantiv	-	Junge, der am Pfingstmorgen verschläft	Trinken	0	-0.0309	0.0000
PK00669	karcheln, kärcheln	karcheln, kärcheln	Verb	2	im Spazierwagen ausfahren	Trinken	0	0.0069	0.0000
PA00411	ab-lassen	ablassen	Verb	II	sich von einem, von etwas trennen	Trinken	0	0.0117	0.0000
PG01562	Gelb-rübe	Gelbrübe	Substantiv	2d	Neckname	Trinken	0	-0.0194	0.0000
PK05248	Krubbel-kopf	Krubbelkopf	Substantiv	2	Mensch mit krausem Haar	Trinken	0	-0.0273	0.0000
PD01563	Deck-stein	Deckstein	Substantiv	-	Stein über der Unruh in Uhren	Trinken	0	-0.0644	0.0000
