xml:id	Lemma	Wortart	Definition	Konzept	Konzept_gemappt	Antwort_Modell	Quote	Falsche Zusätzliche	ExaktGleich	Konzeptgruppe
PB07289	bumpsen, bumsen	Verb	ein Glas Wein trinken	Trinken.Alkohol_trinken	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	0/1	1	False	Trinken
PB07510	bürsten	Verb	trinken, zechen	Trinken.Alkohol_trinken	Trinken	"The most fitting concept for ""bürsten"" with the definition ""trinken, zechen"" is:

**Trinken**

This captures the essence of drinking without specifying the type or manner beyond the general action.

**Trinken**"	0/1	1	False	Trinken
PD00646	tanken	Verb	trinken (vom Alkohol)	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	"The most appropriate concept for ""tanken"" defined as drinking alcohol is:

`Trinken.Alkohol_trinken`

**Step-by-Step Explanation:**

1. **Identify the Headword and Definition:** The headword is ""tanken,"" which translates to ""to drink."" The definition specifies that it's about drinking alcohol.

2. **Review the Concept List:** Looking through the provided concepts, under the main category ""Trinken"" (drinking), there's a subcategory ""Alkohol_trinken.""

3. **Match the Definition:** Since the definition specifically refers to consuming alcohol, the most appropriate concept is ""Trinken.Alkohol_trinken.""

4. **Check for Ambiguity:** There's no ambiguity because the context clearly points to drinking alcohol, not other types of beverages or actions.

**Answer:**

`Trinken.Alkohol_trinken`"	1/1	0	True	Trinken
PD00850	daran-gießen	Verb	einen Schoppen, ein Gläschen u.ä. trinken	Trinken.Alkohol_trinken	kein_Trinken		0/1	1	False	Trinken
PD00873	daran-schütten	Verb	einen Schoppen trinken	Trinken.Alkohol_trinken	Trinken.Schnell_große_Mengen_trinken	"The most appropriate concept for ""daran-schütten"" with the definition ""einen Schoppen trinken"" is:

Trinken.Schnell_große_Mengen_trinken"	0/1	1	False	Trinken
PD01207	tätschern	Verb	trinken	Trinken.Alkohol_trinken	Trinken	"The dictionary entry for ""tätschern"" translates to ""to drink,"" fitting directly under the general concept of drinking without needing more specific categorization.

**Answer:**  
Trinken"	0/1	1	False	Trinken
PD01473	dawider-schütten	Verb	einen trinken	Trinken.Alkohol_trinken	Trinken	Trinken	0/1	1	False	Trinken
PD02843	tönen	Verb	tüchtig, viel trinken	Trinken.Alkohol_trinken;Trinken.Schnell_große_Mengen_trinken	Trinken.Schnell_große_Mengen_trinken	"The concept that fits best with ""tönen"" and its definition is:

**Trinken.Schnell_große_Mengen_trinken**

This refers to drinking quickly in large amounts, matching the description of ""tüchtig, viel trinken.""

Answer:  
Trinken.Schnell_große_Mengen_trinken"	1/2	0	False	Trinken
PD03186	torschen	Verb	tüchtig trinken	Trinken.Alkohol_trinken;Trinken.Schnell_große_Mengen_trinken	Trinken.Schnell_große_Mengen_trinken	"The most appropriate concept is **Trinken.Schnell_große_Mengen_trinken**.

**Step-by-Step Explanation:**
1. The headword ""torschen"" is defined as ""tüchtig trinken,"" which means drinking heartily or vigorously.
2. This focuses on the manner of drinking rather than the type of beverage, so it falls under the **Trinken** category.
3. Within Trinken, ""Schnell_große_Mengen_trinken"" (drinking quickly in large amounts) fits best because it describes hearty or vigorous drinking.

Answer:  
**Trinken.Schnell_große_Mengen_trinken**"	1/2	0	False	Trinken
PD03599	tränken	Verb	trinken	Trinken.Alkohol_trinken	Trinken	"The dictionary entry defines ""tränken"" as ""trinken,"" pointing directly to the act of drinking. The most fitting concept is:

Trinken"	0/1	1	False	Trinken
PD04435	trinken	Verb	Flüssigkeit zu sich nehmen	Trinken	Trinken	"The most appropriate concept is the general one since the definition doesn't specify any particular type of drinking.

trinken"	1/1	0	True	Trinken
PD04435	trinken	Verb	regelmäßig und zuviel Alkohol trinken	Trinken.Alkohol_trinken;Trinken.Schnell_große_Mengen_trinken; Trinken.Häufig_lange_trinken	Trinken.Alkohol_trinken	"The most appropriate concept for the dictionary entry ""trinken"" with the definition ""regelmäßig und zuviel Alkohol trinken"" is:

Trinken.Alkohol_trinken"	1/2	0	False	Trinken
PD04751	trudeln	Verb	trinken	Trinken.Alkohol_trinken	Trinken	"The dictionary entry for ""trudeln"" with the definition ""trinken"" maps directly to the general act of drinking without specifying particular subcategories. Thus, the best fit is:

Trinken"	0/1	1	False	Trinken
PD04968	dudeln	Verb	(Alkohol) trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	"The most appropriate concept for the dictionary entry ""dudeln"" with the definition ""(Alkohol) trinken"" is:

**Trinken.Alkohol_trinken**

This concept specifically refers to drinking alcohol, which aligns perfectly with the provided definition."	1/1	0	True	Trinken
PD05009	dulfen	Verb	übermäßig trinken	Trinken.Alkohol_trinken;Trinken.Schnell_große_Mengen_trinken	Trinken.Schnell_große_Mengen_trinken	"The most appropriate concept is:

Trinken.Schnell_große_Mengen_trinken"	1/2	0	False	Trinken
PD05031	tulpen	Verb	(Alkohol) trinken	Trinken.Alkohol_trinken	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk	0/1	1	False	Trinken
PD05457	durch-saufen	Verb	einen Zeitraum hindurch unmäßig trinken	Trinken.Alkohol_trinken;Trinken.Schnell_große_Mengen_trinken; Trinken.Häufig_lange_trinken	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	"The dictionary entry ""durch-saufen"" with the definition of excessive drinking over a period fits best under the general concept of ""Trinken"".

Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	0/2	1	False	Trinken
PD05551	durch-zechen	Verb	lange Zeit zechen	Trinken.Alkohol_trinken; Trinken.Häufig_lange_trinken	Trinken.Langsam_kleine_Mengen_trinken	"The most appropriate concept is Trinken.Alkohol_trinken.

**Step-by-Step Explanation:**

1. **Understanding the Headword and Definition:**
   - The headword ""durch-zechen"" suggests a prolonged or continuous action of ""zechern,"" which typically refers to drinking, especially in a social context.
   - The definition ""lange Zeit zechen"" translates to ""drinking for a long time.""

2. **Analyzing the Concepts:**
   - Reviewing the provided concepts under ""Trinken,"" we look for those related to drinking alcohol, as ""zechern"" often implies alcoholic beverages.

3. **Identifying the Best Fit:**
   - The concept Trinken.Alkohol_trinken directly relates to the act of drinking alcohol.
   - Other options like Trinken.Langsam_kleine_Mengen_trinken or Trinken.Schnell_große_Mengen_trinken focus on the manner (slow or fast) rather than the duration, which is emphasized in the definition.

4. **Conclusion:**
   - Since the primary aspect here is drinking alcohol over an extended period, Trinken.Alkohol_trinken is the most appropriate concept.

**Answer:**  
Trinken.Alkohol_trinken"	0/1	1	False	Trinken
PD05716	dürsten, dursten	Verb	dürsten, dursten	Durst	Durst	Durst	1/1	0	True	Durst
PD05778	tutchen	Verb	trinken	Trinken	Trinken	"The most appropriate concept based on the given dictionary entry is:

Trinken"	1/1	0	True	Trinken
PD05783	tuten	Verb	tüchtig trinken	Trinken.Alkohol_trinken;Trinken.Schnell_große_Mengen_trinken	Trinken.Schnell_große_Mengen_trinken	Trinken.Schnell_große_Mengen_trinken	1/2	0	False	Trinken
PD05792	tutern	Verb	saufen	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	1/1	0	True	Trinken
PE00499	ein-binden	Verb	sich betrinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	1/1	0	True	Trinken
PE00686	ein-läppern	Verb	in kleinen Schlucken trinken	Trinken.Langsam_kleine_Mengen_trinken	Trinken.Langsam_kleine_Mengen_trinken	"The definition specifically refers to drinking in small sips, which aligns with ""Langsam_kleine_Mengen_trinken"" under Trinken. 

**Step-by-step explanation:**

1. The headword ""ein-läppern"" means to sip or drink in small amounts.
2. The definition translates to ""drink in small sips,"" indicating the manner of drinking.
3. Among the concepts, 'Trinken.Langsam_kleine_Mengen_trinken' directly refers to drinking slowly in small quantities.
4. No other concept fits better as it precisely matches the description.

**Answer:**
Trinken.Langsam_kleine_Mengen_trinken"	1/1	0	True	Trinken
PE00745	ein-nehmen	Verb	Alkohol trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	1/1	0	True	Trinken
PE00863	ein-schlürfen	Verb	einschlürfen	Trinken.Geräuschvoll_trinken	Trinken.Geräuschvoll_trinken	Trinken.Geräuschvoll_trinken	1/1	0	True	Trinken
PE00983	ein-tun	Verb	einen Rausch antrinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	"The concept that fits the dictionary entry is about drinking alcohol.

**Answer:**  
Trinken.Alkohol_trinken"	1/1	0	True	Trinken
PE01003	ein-wärmen	Verb	sich betrinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	1/1	0	True	Trinken
PE01015	ein-wickeln	Verb	einen über den Durst trinken	Trinken.Alkohol_trinken	Trinken.Schnell_große_Mengen_trinken	Trinken.Schnell_große_Mengen_trinken	0/1	1	False	Trinken
PE02364	exen	Verb	auf einen Zug austrinken	Trinken.Austrinken	Trinken.Austrinken	"The definition specifies drinking something completely in one gulp, aligning with ""Austrinken,"" which refers to finishing a drink entirely.

Trinken.Austrinken"	1/1	0	True	Trinken
PF01241	ver-bürsten	Verb	trinkend vergeuden	Trinken.Alkohol_trinken	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	0/1	1	False	Trinken
PF01305	ver-drücken	Verb	einen Schoppen trinken	Trinken.Alkohol_trinken	Trinken.Schnell_große_Mengen_trinken	Trinken.Schnell_große_Mengen_trinken	0/1	1	False	Trinken
PF01323	ver-dursteln	Verb	zur Löschung des Durstes verbrauchen	Trinken	Trinken	"The most appropriate concept for ""ver-dursteln"" is Trinken.

Trinken"	1/1	0	True	Trinken
PF01484	ver-haften	Verb	austrinken	Trinken.Alkohol_trinken;Trinken.Austrinken	Trinken.Austrinken	"The dictionary entry defines ""ver-haften"" as ""austrinken,"" which refers to finishing a drink. The most fitting concept from the list is ""Trinken.Austrinken.""

**Step-by-Step Explanation:**

1. **Understanding the Definition:** ""Austrinken"" means to finish drinking something completely.
2. **Matching with Concepts:** The concept ""Trinken.Austrinken"" directly corresponds to finishing a drink.
3. **No Ambiguity:** There's no need for higher-level concepts as the match is clear.

**Answer:**

Trinken.Austrinken"	1/2	0	False	Trinken
PF01615	ver-kasematukeln	Verb	einen Schoppen, einen Schnaps trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	"The dictionary entry describes drinking a Schoppen (beer) and Schnaps (spirit), both alcoholic beverages. The correct concept is:

Trinken.Alkohol_trinken"	1/1	0	True	Trinken
PF01749	ver-kümmeln	Verb	durchbringen, vertrinken	Trinken.Alkohol_trinken	kein_Trinken		0/1	1	False	Trinken
PF01791	ver-lechen	Verb	sehr durstig sein (vom Menschen)	Durst	Durst	"The dictionary entry defines ""ver-lechen"" as being extremely thirsty. The most appropriate concept from the list is:

Durst"	1/1	0	True	Durst
PF01792	ver-lechern	Verb	sehr durstig sein (vom Menschen)	Durst	Durst	"The dictionary entry defines ""ver-lechern"" as being very thirsty, which directly corresponds to the concept of thirst.

Durst"	1/1	0	True	Durst
PF01844	ver-löten	Verb	einen (Schoppen) trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	1/1	0	True	Trinken
PF02001	ver-pfetzen	Verb	vertrinken	Trinken.Alkohol_trinken	Trinken.Austrinken	Trinken.Austrinken	0/1	1	False	Trinken
PF02014	ver-pitschen	Verb	vertrinken	Trinken.Alkohol_trinken	Trinken.Schnell_große_Mengen_trinken	Trinken.Alkohol_trinken.Schnell_große_Mengen_trinken	0/1	1	False	Trinken
PF02140	ver-salzen	Verb	sich betrinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	"The most appropriate concept for ""ver-salzen"" (to get drunk) is:

Trinken.Alkohol_trinken"	1/1	0	True	Trinken
PF02146	ver-saufen	Verb	vertrinken	Trinken.Alkohol_trinken	Trinken.Schnell_große_Mengen_trinken	Trinken.Schnell_große_Mengen_trinken	0/1	1	False	Trinken
PF02165	ver-schaskenen	Verb	mit Trinken vergeuden	Trinken.Alkohol_trinken	kein_Trinken		0/1	1	False	Trinken
PF02235	ver-schmieren	Verb	sich betrinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	"The headword ""ver-schmieren"" means to get drunk, which directly relates to drinking alcohol.

Step-by-step explanation:
1. **Identify the action**: ""sich betrinken"" refers to consuming alcohol until intoxicated.
2. **Match with concepts**: The relevant concept is under ""Trinken,"" specifically ""Alkohol_trinken.""
3. **Select the best fit**: No ambiguity, so only one concept fits.

The appropriate concept is:

**Trinken.Alkohol_trinken**

Answer: Trinken.Alkohol_trinken"	1/1	0	True	Trinken
PF02311	ver-schwinden	Verb	einen trinken	Trinken.Alkohol_trinken	Trinken	"The most appropriate concept for ""verschwinden"" with the definition ""einen trinken"" is:

Trinken"	0/1	1	False	Trinken
PF02320	ver-seibeln	Verb	sich betrinken	Trinken.Alkohol_trinken	kein_Trinken		0/1	1	False	Trinken
PF02350	ver-sohlen	Verb	sich betrinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	"The most appropriate concept for ""ver-sohlen"" (meaning to get drunk) is:

`Trinken.Alkohol_trinken`"	1/1	0	True	Trinken
PF03326	firnzen	Verb	einen trinken, schlagen	Trinken.Alkohol_trinken	kein_Trinken		0/1	1	False	Trinken
PF04250	voll-laufen	Verb	sich betrinken	Trinken.Alkohol_trinken	kein_Trinken		0/1	1	False	Trinken
PF04269	voll-saufen	Verb	sich satttrinken	Trinken	Trinken.Schnell_große_Mengen_trinken	"The dictionary entry describes drinking until full, which matches consuming large amounts quickly. 

Step-by-step explanation:
- The headword and definition indicate excessive drinking.
- Among the concepts, ""Schnell_große_Mengen_trinken"" fits as it refers to drinking large quantities quickly.

Answer: Trinken.Schnell_große_Mengen_trinken"	0/1	1	False	Trinken
PF04269	voll-saufen	Verb	sich besinnungslos betrinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	"The most appropriate concept for ""voll-saufen"" is:

Trinken.Alkohol_trinken"	1/1	0	True	Trinken
PF04279	voll-trinken	Verb	sich betrinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	"The dictionary entry for ""voll-trinken"" refers to getting drunk, which falls under drinking alcohol.

Trinken.Alkohol_trinken"	1/1	0	True	Trinken
PG01867	ge-nehmigen	Verb	sich einen Schoppen Wein, einen Schnaps genehmigen	Trinken.Alkohol_trinken	kein_Trinken		0/1	1	False	Trinken
PG03401	gluckeln	Verb	Schnaps trinken	Trinken.Alkohol_trinken	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	"The headword ""gluckeln"" refers to drinking schnapps, which fits under the category of alcoholic beverages. Specifically, schnapps is a type of distilled spirit. 

Step-by-step reasoning:

1. **Headword and Definition**: The term ""gluckeln"" means to gulp or drink down quickly, often used in the context of consuming alcohol.
2. **Definition Analysis**: The definition ""Schnaps trinken"" translates to drinking schnapps, a strong alcoholic beverage.
3. **Concept Matching**:
   - Schnapps is an alcoholic drink, so it falls under `Getränk`.
   - It's served cold or at room temperature, categorizing it under `Kaltgetränk`.
   - Being alcoholic, it belongs to `Alkoholhaltiges_Kaltgetränk`.
   - As a distilled spirit, the specific category is `Spirituose`.

Thus, the most precise concept for ""gluckeln"" is:

**Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose**

Answer: Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	0/1	1	False	Trinken
PG03403	glucken	Verb	trinken	Trinken	Trinken	"The headword ""glucken"" is defined as ""trinken,"" which translates to ""to drink."" The most fitting concept from the provided list is the general category for drinking.

Trinken"	1/1	0	True	Trinken
PG03410	gluckern	Verb	hastig trinken	Trinken.Schnell_große_Mengen_trinken	Trinken.Schnell_große_Mengen_trinken	"The most appropriate concept for ""gluckern"" meaning ""hastig trinken"" is:

**Trinken.Schnell_große_Mengen_trinken**

Answer:  
Trinken.Schnell_große_Mengen_trinken"	1/1	0	True	Trinken
PG03417	glucksen	Verb	gierig und deutlich vernehmbar trinken	Trinken.Schnell_große_Mengen_trinken;Trinken.Geräuschvoll_trinken	Trinken.Geräuschvoll_trinken	"The term ""glucksen"" refers to drinking greedily and audibly. The matching concept is:

**Trinken.Geräuschvoll_trinken**

Step-by-step explanation:
1. Analyze the definition: Greedy and audible drinking.
2. Identify the concept that matches noisy drinking.
3. Select ""Trinken.Geräuschvoll_trinken"" as it directly relates to making noise while drinking.

The answer is:

Trinken.Geräuschvoll_trinken"	1/2	0	False	Trinken
PG03657	gorzen	Verb	trinken	Trinken	Trinken	"The most appropriate concept for ""gorzen"" with the definition ""trinken"" is simply ""Trinken,"" as it directly corresponds without requiring further specificity.

Trinken"	1/1	0	True	Trinken
PH00595	halb-schöpperln	Verb	einen Halbschoppen nach dem anderen trinken	Trinken.Alkohol_trinken;Trinken.Schnell_große_Mengen_trinken	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	0/2	1	False	Trinken
PH01966	heben	Verb	einen Schoppen, einen Schnaps trinken	Trinken.Alkohol_trinken	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier;Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	0/1	2	False	Trinken
PH02402	heim-tun	Verb	sich betrinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	"The dictionary entry defines ""heim-tun"" as getting drunk, which falls under drinking alcohol. The most appropriate concept from the list is:

`Trinken.Alkohol_trinken`"	1/1	0	True	Trinken
PH03728	herum-saufen	Verb	auf anderer Kosten trinken	Trinken	kein_Trinken		0/1	1	False	Trinken
PH03867	herum-trinken	Verb	reihum trinken auf jemandes Wohl	Trinken	Trinken	"The most appropriate concept for ""herum-trinken"" based on the definition provided is:

Trinken"	1/1	0	True	Trinken
PH03915	herum-zipfeln	Verb	langsam trinken	Trinken.Langsam_kleine_Mengen_trinken	Trinken.Langsam_kleine_Mengen_trinken	"The dictionary entry for ""herum-zipfeln"" refers to slow drinking, which aligns with the concept of ""Trinken.Langsam_kleine_Mengen_trinken.""

**Step-by-step Explanation:**

1. **Understanding the Headword and Definition:** The term ""herum-zipfeln"" is defined as ""langsam trinken,"" meaning ""to drink slowly.""
2. **Identifying Relevant Concepts:** Under the main category ""Trinken,"" there's a specific subcategory for slow drinking.
3. **Matching the Definition:** The definition directly corresponds to ""Langsam_kleine_Mengen_trinken"" under ""Trinken.""

**Answer:**

Trinken.Langsam_kleine_Mengen_trinken"	1/1	0	True	Trinken
PH04041	herunter-stürzen	Verb	trinken	Trinken.Schnell_große_Mengen_trinken	Trinken	"The most appropriate concept for ""herunter-stürzen"" with the definition ""trinken"" is:

Trinken"	0/1	1	False	Trinken
PH04921	hinein-schlurpsen	Verb	schlürfend trinken	Trinken.Geräuschvoll_trinken	Trinken.Geräuschvoll_trinken	"The appropriate concept for ""hinein-schlurpsen"" (slurping while drinking) is:

**Trinken.Geräuschvoll_trinken**

This concept captures the act of making noise, such as slurping, while drinking."	1/1	0	True	Trinken
PH05378	hinunter-bürsten	Verb	trinken	Trinken	Trinken	"The most appropriate concept for ""hinunter-bürsten"" with the definition ""trinken"" is:

Trinken"	1/1	0	True	Trinken
PH05379	hinunter-drehen	Verb	trinken	Trinken	Trinken	"The dictionary entry refers to drinking without specifics, so it matches the general concept of Trinken.

Trinken"	1/1	0	True	Trinken
PH05394	hinunter-gießen	Verb	trinken	Trinken	kein_Trinken		0/1	1	False	Trinken
PH05396	hinunter-gluckern	Verb	trinken	Trinken	Trinken.Geräuschvoll_trinken	"The concept that best fits ""hinunter-gluckern"" with the definition ""trinken"" is ""Trinken.Geräuschvoll_trinken.""

**Answer:**  
Trinken.Geräuschvoll_trinken"	0/1	1	False	Trinken
PH05402	hinunter-jagen	Verb	rasch trinken	Trinken.Schnell_große_Mengen_trinken	Trinken.Schnell_große_Mengen_trinken	"The definition ""rasch trinken"" best matches with ""Trinken.Schnell_große_Mengen_trinken.""

Trinken.Schnell_große_Mengen_trinken"	1/1	0	True	Trinken
PH05411	hinunter-läppern	Verb	schlürfend trinken	Trinken.Geräuschvoll_trinken	Trinken.Geräuschvoll_trinken	Trinken.Geräuschvoll_trinken	1/1	0	True	Trinken
PH05414	hinunter-leeren	Verb	trinken	Trinken.Austrinken	Trinken	"The most appropriate concept for ""hinunter-leeren"" with the definition ""trinken"" is:

Trinken"	0/1	1	False	Trinken
PH05440	hinunter-schlenkern	Verb	schnell trinken	Trinken.Schnell_große_Mengen_trinken	Trinken.Schnell_große_Mengen_trinken	"The dictionary entry defines ""hinunter-schlenkern"" as ""schnell trinken,"" which translates to ""drinking quickly."" The most fitting concept from the list is:

Trinken.Schnell_große_Mengen_trinken"	1/1	0	True	Trinken
PH05444	hinunter-schlückern	Verb	trinken	Trinken	Trinken.Schnell_große_Mengen_trinken	"The headword ""hinunter-schlückern"" with the definition ""trinken"" refers to a specific manner of drinking—likely quickly or in large amounts. This aligns with:

Trinken.Schnell_große_Mengen_trinken"	0/1	1	False	Trinken
PH05447	hinunter-schlurpsen	Verb	trinken	Trinken	Trinken.Geräuschvoll_trinken	"The concept that best matches ""hinunter-schlurpsen"" with its definition of ""trinken,"" emphasizing noisy drinking, is:

Trinken.Geräuschvoll_trinken"	0/1	1	False	Trinken
PH05451	hinunter-schütten	Verb	schnell trinken	Trinken.Schnell_große_Mengen_trinken	Trinken.Schnell_große_Mengen_trinken	Trinken.Schnell_große_Mengen_trinken	1/1	0	True	Trinken
PH05461	hinunter-stürzen	Verb	trinken	Trinken.Schnell_große_Mengen_trinken	kein_Trinken		0/1	1	False	Trinken
PI00066	illuminieren	Verb	sich betrinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	"The most appropriate concept for the dictionary entry is:

Trinken.Alkohol_trinken"	1/1	0	True	Trinken
PI00306	itzen	Verb	trinken	Trinken	Trinken	"The dictionary entry has a headword ""itzen"" with a definition of ""trinken,"" which means ""to drink."" The most appropriate concept from the list is the general category for drinking.

Trinken"	1/1	0	True	Trinken
PJ00431	juckeln	Verb	in kleinen Schlucken trinken	Trinken.Langsam_kleine_Mengen_trinken	Trinken.Langsam_kleine_Mengen_trinken	"The dictionary entry defines ""juckeln"" as drinking in small sips, which aligns perfectly with the concept of slow and small amounts. 

Step-by-step explanation:
1. The headword is ""juckeln,"" meaning to drink in small sips.
2. The definition specifies ""in kleinen Schlucken trinken,"" indicating a slow manner of drinking.
3. Among the concepts, ""Trinken.Langsam_kleine_Mengen_trinken"" directly matches this description.

Answer: Trinken.Langsam_kleine_Mengen_trinken"	1/1	0	True	Trinken
PK00014	kacheln	Verb	viel trinken	Trinken.Schnell_große_Mengen_trinken	Trinken.Schnell_große_Mengen_trinken	"The headword ""kacheln"" means ""to drink a lot."" The most fitting concept from the list is:

Trinken.Schnell_große_Mengen_trinken"	1/1	0	True	Trinken
PK01997	kippen	Verb	ein Glas Schnaps trinken	Trinken.Alkohol_trinken	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	0/1	1	False	Trinken
PK02440	klappern, kläppern	Verb	einen Schoppen trinken	Trinken.Alkohol_trinken	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	0/1	1	False	Trinken
PK03154	kneipen	Verb	zechen	Trinken.Alkohol_trinken	kein_Trinken		0/1	1	False	Trinken
PK03370	knorksen	Verb	einen trinken	Trinken.Alkohol_trinken	Trinken	"The most appropriate concept for ""knorksen"" meaning ""to drink one"" without specific details about the type or manner of drinking is:

Trinken"	0/1	1	False	Trinken
PK04001	köpfen	Verb	eine Flasche Wein austrinken	Trinken.Alkohol_trinken;Trinken.Austrinken	Trinken.Austrinken	"The dictionary entry describes the action of completely drinking a bottle of wine, which fits under 'Austrinken' as it refers to finishing a drink entirely.

**Answer:**
Trinken.Austrinken"	1/2	0	False	Trinken
PL00111	laden	Verb	sich betrinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	"The most appropriate concept for ""laden"" meaning ""to get drunk"" is:

**Trinken.Alkohol_trinken**

Answer: **Trinken.Alkohol_trinken**"	1/1	0	True	Trinken
PL00166	lageln	Verb	einen trinken	Trinken.Alkohol_trinken	Trinken	"The most appropriate concept is:

Trinken"	0/1	1	False	Trinken
PL00511	lappchen	Verb	in großen Zügen trinken	Trinken.Schnell_große_Mengen_trinken	Trinken.Schnell_große_Mengen_trinken	"The dictionary entry for ""lappchen"" refers to drinking in large gulps, specifically alcohol. The best fit is:

Trinken.Alkohol_trinken.Schnell_große_Mengen_trinken

**Answer:**
Trinken.Alkohol_trinken.Schnell_große_Mengen_trinken"	1/1	0	True	Trinken
PL00518	läppeln	Verb	einen trinken	Trinken.Alkohol_trinken	Trinken.Langsam_kleine_Mengen_trinken	"The headword ""läppeln"" refers to sipping a drink, typically in small quantities. The definition provided is ""einen trinken,"" which translates to ""to drink one."" This context suggests a slow and deliberate consumption rather than fast or large portions.

Looking at the available concepts:

- **Trinken.Langsam_kleine_Mengen_trinken**: Drinking slowly in small amounts, which aligns with the meaning of sipping.
  
There is no ambiguity here since the definition does not explicitly enumerate multiple possibilities. Therefore, the most appropriate concept is ""Trinken.Langsam_kleine_Mengen_trinken.""

**Answer:**
Trinken.Langsam_kleine_Mengen_trinken"	0/1	1	False	Trinken
PL00518	läppeln	Verb	in kleinen Schlucken trinken, nippen	Trinken.Langsam_kleine_Mengen_trinken	Trinken.Langsam_kleine_Mengen_trinken	"The dictionary entry defines ""läppeln"" as drinking in small sips or nibbling, which aligns with the concept of slow and small consumption.

Step-by-step explanation:
1. The term ""läppeln"" refers to sipping or taking small drinks.
2. In the provided concepts, ""Trinken.Langsam_kleine_Mengen_trinken"" directly corresponds to drinking slowly in small amounts.
3. No other concept fits better than this specific one.

Answer: Trinken.Langsam_kleine_Mengen_trinken"	1/1	0	True	Trinken
PL00532	lappern	Verb	in wiederholten kleinen Zügen (langsam) Flüssigkeit zu sich nehmen, nippen	Trinken.Langsam_kleine_Mengen_trinken; Trinken.Häufig_lange_trinken	Trinken.Langsam_kleine_Mengen_trinken	"The concept that best fits ""lappern"" is about drinking slowly in small amounts.

**Step-by-Step Explanation:**

1. **Headword and Definition Analysis**: The word ""lappern"" refers to taking repeated small sips slowly.
2. **Concept Selection**: Among the provided concepts, ""Trinken.Langsam_kleine_Mengen_trinken"" directly corresponds to slow, small-quantity drinking.
3. **No Ambiguity**: There's only one concept that fits this action perfectly.

**Answer:**

Trinken.Langsam_kleine_Mengen_trinken"	1/1	0	False	Trinken
PL00533	läppern	Verb	einen trinken, gern trinken	Trinken.Alkohol_trinken	Trinken	"The most appropriate concept for ""läppern"" with its definition is:

**Trinken**

This refers to the act of drinking in general, which aligns with the headword's meaning."	0/1	1	False	Trinken
